order_id,worker_id,delivery_cost
20166,2129,5.76741
20166,2253,3.5642
20166,2318,3.62087
20166,2353,4.10279
20166,2679,5.04563
20166,2971,5.02455
20166,3026,4.15898
20166,3036,5.40955
20166,3114,4.73485
20166,3121,5.08432
20166,3124,7.39037
20166,3363,3.53237
20166,3364,5.09968
20166,3562,5.08391
20166,3970,4.10125
20166,3986,4.37399
20166,4044,9.75758
20166,4244,4.85187
20166,1048,5.53738
26883,58,2.79868
26883,110,2.77319
26883,149,1.71268
26883,411,2.52086
26883,475,1.43737
26883,770,1.56274
26883,772,2.02567
26883,813,2.10771
26883,935,1.75199
26883,976,5.22195
26883,1057,5.37257
26883,1072,1.61753
26883,1096,2.83279
26883,1121,1.43588
26883,1279,1.32298
26883,1339,1.3555
26883,1493,4.98556
26883,1511,1.54186
26883,1534,6.35783
26883,1751,2.73495
26883,1886,2.86166
26883,2129,3.5585
26883,2253,1.35529
26883,2318,1.41196
26883,2353,1.89388
26883,2679,2.83672
26883,2971,2.81564
26883,3026,1.95007
26883,3036,3.20064
26883,3114,2.52594
26883,3121,2.87541
26883,3124,5.18146
26883,3363,1.32346
26883,3364,2.89077
26883,3562,2.875
26883,3970,1.89234
26883,3986,2.16508
26883,4044,7.54867
26883,4244,2.64296
26883,1048,3.32847
42816,58,6.33103
42816,110,6.32252
42816,149,7.48259
42816,411,6.63472
42816,475,7.43531
42816,770,7.42282
42816,772,7.50623
42816,813,7.59417
42816,935,7.74436
42816,976,8.66431
42816,1057,9.59552
42816,1072,7.41734
42816,1096,8.28342
42816,1121,7.4439
42816,1279,7.44595
42816,1339,7.43297
42816,1493,8.39484
42816,1511,7.43768
42816,1534,9.76817
42816,1751,6.49009
42816,1886,6.34174
42816,2129,7.05414
42816,2253,7.43952
42816,2318,7.44795
42816,2353,7.51415
42816,2679,6.35074
42816,2971,6.34683
42816,3026,7.74557
42816,3036,8.69352
42816,3114,6.6277
42816,3121,6.34514
42816,3124,9.0941
42816,3363,7.46179
42816,3364,6.69323
42816,3562,6.36926
42816,3970,7.78156
42816,3986,7.38878
42816,4044,11.61134
42816,4244,6.11086
42816,1048,9.36743
17099,58,5.0292
17099,110,5.00372
17099,149,3.94321
17099,411,4.75138
17099,475,3.6679
17099,770,3.79327
17099,772,4.2562
17099,813,4.33824
17099,935,3.98252
17099,976,7.45247
17099,1057,7.6031
17099,1072,3.84805
17099,1096,5.06331
17099,1121,3.66641
17099,1279,3.55351
17099,1339,3.58602
17099,1493,7.21609
17099,1511,3.77238
17099,1534,8.58836
17099,1751,4.96547
17099,1886,5.09218
17099,2129,5.78903
17099,2253,3.58582
17099,2318,3.64248
17099,2353,4.12441
17099,2679,5.06724
17099,2971,5.04616
17099,3026,4.1806
17099,3036,5.43117
17099,3114,4.75646
17099,3121,5.10594
17099,3124,7.41199
17099,3363,3.55399
17099,3364,5.12129
17099,3562,5.10553
17099,3970,4.12286
17099,3986,4.39561
17099,4044,9.7792
17099,4244,4.87348
17099,1048,5.559
39505,58,5.79466
39505,110,5.76917
39505,149,4.70866
39505,411,5.51684
39505,475,4.43335
39505,770,4.55872
39505,772,5.02165
39505,813,5.10369
39505,935,4.74797
39505,976,8.21793
39505,1057,8.36855
39505,1072,4.61351
39505,1096,5.82877
39505,1121,4.43186
39505,1279,4.31897
39505,1339,4.35148
39505,1493,7.98155
39505,1511,4.53784
39505,1534,9.35382
39505,1751,5.73093
39505,1886,5.85764
39505,2129,6.55448
39505,2253,4.35127
39505,2318,4.40794
39505,2353,4.88987
39505,2679,5.8327
39505,2971,5.81162
39505,3026,4.94606
39505,3036,6.19662
39505,3114,5.52192
39505,3121,5.8714
39505,3124,8.17745
39505,3363,4.31945
39505,3364,5.88675
39505,3562,5.87098
39505,3970,4.88832
39505,3986,5.16106
39505,4044,10.54466
39505,4244,5.63894
39505,1048,6.32445
39528,58,10.76915
39528,110,10.77896
39528,149,11.56981
39528,411,11.14142
39528,475,11.33515
39528,770,11.4219
39528,772,11.77159
39528,813,11.87601
39528,935,11.73045
39528,976,9.65815
39528,1057,7.10845
39528,1072,11.45704
39528,1096,12.65922
39528,1121,11.34157
39528,1279,11.23687
39528,1339,11.25743
39528,1493,10.43991
39528,1511,11.4184
39528,1534,10.88677
39528,1751,10.97676
39528,1886,10.71647
39528,2129,10.87546
39528,2253,11.26558
39528,2318,11.32549
39528,2353,11.70407
39528,2679,10.75837
39528,2971,10.77363
39528,3026,10.70326
39528,3036,9.99135
39528,3114,11.13495
39528,3121,10.70236
39528,3124,7.70571
39528,3363,11.25973
39528,3364,11.13246
39528,3562,10.74036
39528,3970,10.80128
39528,3986,11.74746
39528,4044,6.19593
39528,4244,10.60371
39528,1048,11.25764
33042,58,4.61662
33042,110,4.63816
33042,149,6.05023
33042,411,5.06594
33042,475,6.03574
33042,770,6.00935
33042,772,6.03075
33042,813,6.10962
33042,935,6.31676
33042,976,6.90692
33042,1057,8.07958
33042,1072,5.99737
33042,1096,6.74545
33042,1121,6.04415
33042,1279,6.05903
33042,1339,6.04295
33042,1493,6.58286
33042,1511,6.02628
33042,1534,7.95286
33042,1751,4.82403
33042,1886,4.54649
33042,2129,5.20531
33042,2253,6.04896
33042,2318,6.05063
33042,2353,6.05809
33042,2679,4.59167
33042,2971,4.61253
33042,3026,6.39494
33042,3036,7.33713
33042,3114,5.05764
33042,3121,4.53078
33042,3124,7.51508
33042,3363,6.07327
33042,3364,4.96196
33042,3562,4.56869
33042,3970,6.42899
33042,3986,5.88772
33042,4044,10.04408
33042,4244,4.75678
33042,1048,8.01694
7426,58,6.60876
7426,110,6.58648
7426,149,5.71308
7426,411,6.44741
7426,475,5.45818
7426,770,5.57981
7426,772,6.02616
7426,813,6.09396
7426,935,5.63471
7426,976,8.72575
7426,1057,8.09365
7426,1072,5.63354
7426,1096,6.72018
7426,1121,5.45565
7426,1279,5.33966
7426,1339,5.37537
7426,1493,8.65703
7426,1511,5.55726
7426,1534,10.02154
7426,1751,6.60923
7426,1886,6.6546
7426,2129,7.37983
7426,2253,5.37645
7426,2318,5.43243
7426,2353,5.88872
7426,2679,6.6433
7426,2971,6.62717
7426,3026,4.75271
7426,3036,5.30507
7426,3114,6.4506
7426,3121,6.66378
7426,3124,8.16515
7426,3363,5.34518
7426,3364,6.7987
7426,3562,6.67577
7426,3970,4.71494
7426,3986,6.18308
7426,4044,10.28988
7426,4244,6.38722
7426,1048,5.29416
