order_id,worker_id,service_time,t_p,t_d,t_w
57449,237,13.60255,5.81998,7.78257,0
57449,248,10.45612,2.67355,7.78257,0
57449,397,18.88477,11.1022,7.78257,0
57449,405,31.00437,23.2218,7.78257,0
57449,425,13.63153,5.84895,7.78257,0
57449,481,13.71691,5.93434,7.78257,0
57449,579,22.11761,14.33503,7.78257,0
57449,650,13.54945,5.76688,7.78257,0
57449,663,15.21827,7.4357,7.78257,0
57449,673,10.01454,2.23197,7.78257,0
57449,766,13.63421,5.85164,7.78257,0
57449,826,34.01965,26.23708,7.78257,0
57449,991,13.66219,5.87962,7.78257,0
57449,1089,18.05265,10.27007,7.78257,0
57449,1096,19.13585,11.35328,7.78257,0
57449,1128,9.12594,1.34336,7.78257,0
57449,1129,19.66014,11.87757,7.78257,0
57449,1269,15.62867,7.8461,7.78257,0
57449,1472,13.62968,5.84711,7.78257,0
57449,1666,13.67993,5.89736,7.78257,0
57449,1829,13.31414,5.53157,7.78257,0
57449,1946,10.61407,2.8315,7.78257,0
57449,1952,12.75266,4.97009,7.78257,0
57449,1999,14.66307,6.8805,7.78257,0
57449,2001,12.41344,4.63087,7.78257,0
57449,2091,9.21765,1.43508,7.78257,0
57449,2152,20.69959,12.91701,7.78257,0
57449,2270,14.01688,6.23431,7.78257,0
57449,2503,13.47137,5.6888,7.78257,0
57449,2513,15.80427,8.0217,7.78257,0
57449,2538,13.32416,5.54159,7.78257,0
57449,2806,27.12548,19.3429,7.78257,0
57449,2921,9.98263,2.20006,7.78257,0
57449,3127,18.12413,10.34156,7.78257,0
57449,3159,20.96159,13.17902,7.78257,0
57449,3211,13.71236,5.92978,7.78257,0
57449,3245,19.86658,12.084,7.78257,0
57449,3346,7.92517,0.14259,7.78257,0
57449,3363,13.46118,5.6786,7.78257,0
57449,3369,20.2189,12.43633,7.78257,0
57449,3567,10.20634,2.42377,7.78257,0
57449,3653,13.84403,6.06146,7.78257,0
57449,3775,13.46822,5.68565,7.78257,0
57449,4204,8.78611,1.00354,7.78257,0
41302,35,9.32089,2.49445,6.82644,0
41302,563,13.10058,6.27413,6.82644,0
41302,640,13.41311,6.58666,6.82644,0
41302,708,7.80955,0.98311,6.82644,0
41302,914,11.31117,4.48473,6.82644,0
41302,993,21.41286,14.58642,6.82644,0
41302,1157,9.31805,2.4916,6.82644,0
41302,1161,18.95656,12.13012,6.82644,0
41302,1339,6.91979,0.09335,6.82644,0
41302,1493,10.7759,3.94946,6.82644,0
41302,1534,9.25444,2.428,6.82644,0
41302,1588,10.1498,3.32336,6.82644,0
41302,1628,6.96426,0.13782,6.82644,0
41302,2782,11.6641,4.83766,6.82644,0
41302,63,11.28656,4.46011,6.82644,0
41302,168,13.00953,6.18308,6.82644,0
41302,237,12.61981,5.79336,6.82644,0
41302,248,10.85415,4.02771,6.82644,0
41302,397,23.02892,16.20248,6.82644,0
41302,405,28.3346,21.50815,6.82644,0
41302,425,9.34681,2.52037,6.82644,0
41302,481,9.73467,2.90823,6.82644,0
41302,579,21.41258,14.58613,6.82644,0
41302,650,9.75631,2.92986,6.82644,0
41302,663,8.16787,1.34143,6.82644,0
41302,673,13.04931,6.22287,6.82644,0
41302,766,7.78681,0.96037,6.82644,0
41302,826,34.9531,28.12666,6.82644,0
41302,991,9.39116,2.56471,6.82644,0
41302,1089,18.43905,11.6126,6.82644,0
41302,1096,21.98004,15.15359,6.82644,0
41302,1128,12.98499,6.15855,6.82644,0
41302,1129,24.18563,17.35918,6.82644,0
41302,1269,9.98251,3.15606,6.82644,0
41302,1472,7.21303,0.38659,6.82644,0
41302,1666,9.36154,2.53509,6.82644,0
41302,1829,8.28202,1.45557,6.82644,0
41302,1946,12.75383,5.92739,6.82644,0
41302,1952,8.85801,2.03156,6.82644,0
41302,1999,15.8378,9.01136,6.82644,0
41302,2001,9.12634,2.29989,6.82644,0
41302,2091,11.64122,4.81478,6.82644,0
41302,2152,16.72941,9.90296,6.82644,0
41302,2270,7.26041,0.43397,6.82644,0
41302,2503,7.60339,0.77695,6.82644,0
41302,2513,8.71369,1.88725,6.82644,0
41302,2538,8.17136,1.34492,6.82644,0
41302,2806,30.84191,24.01547,6.82644,0
41302,2921,12.81757,5.99112,6.82644,0
41302,3127,18.47582,11.64937,6.82644,0
41302,3159,25.4979,18.67146,6.82644,0
41302,3211,9.42493,2.59849,6.82644,0
41302,3245,24.54802,17.72157,6.82644,0
41302,3346,12.83898,6.01253,6.82644,0
41302,3363,9.06104,2.2346,6.82644,0
41302,3369,24.87206,18.04562,6.82644,0
41302,3567,11.22559,4.39915,6.82644,0
41302,3653,7.12223,0.29579,6.82644,0
41302,3775,8.90284,2.07639,6.82644,0
41302,4204,13.01214,6.18569,6.82644,0
54448,35,21.66157,3.02778,18.63379,0
54448,563,25.17796,6.54417,18.63379,0
54448,640,25.60859,6.9748,18.63379,0
54448,708,19.19734,0.56355,18.63379,0
54448,914,23.26432,4.63053,18.63379,0
54448,993,33.62518,14.99139,18.63379,0
54448,1157,21.66058,3.0268,18.63379,0
54448,1161,31.18652,12.55273,18.63379,0
54448,1339,19.28498,0.65119,18.63379,0
54448,1493,23.01374,4.37996,18.63379,0
54448,1534,21.1507,2.51691,18.63379,0
54448,1588,21.89173,3.25794,18.63379,0
54448,1628,19.22934,0.59556,18.63379,0
54448,2782,23.66755,5.03376,18.63379,0
54448,63,23.37595,4.74216,18.63379,0
54448,168,25.35204,6.71825,18.63379,0
54448,237,24.98738,6.35359,18.63379,0
54448,248,22.87727,4.24348,18.63379,0
54448,397,35.3486,16.71481,18.63379,0
54448,405,40.53452,21.90073,18.63379,0
54448,425,21.69127,3.05748,18.63379,0
54448,481,22.07653,3.44274,18.63379,0
54448,579,33.73874,15.10495,18.63379,0
54448,650,22.10698,3.47319,18.63379,0
54448,663,19.57766,0.94387,18.63379,0
54448,673,25.04463,6.41084,18.63379,0
54448,766,19.46571,0.83192,18.63379,0
54448,826,46.49918,27.86539,18.63379,0
54448,991,21.73392,3.10013,18.63379,0
54448,1089,30.80174,12.16796,18.63379,0
54448,1096,34.34197,15.70819,18.63379,0
54448,1128,25.05341,6.41962,18.63379,0
54448,1129,36.48109,17.84731,18.63379,0
54448,1269,21.25581,2.62202,18.63379,0
54448,1472,19.57825,0.94446,18.63379,0
54448,1666,21.70302,3.06923,18.63379,0
54448,1829,20.64966,2.01587,18.63379,0
54448,1946,24.69193,6.05814,18.63379,0
54448,1952,20.65702,2.02324,18.63379,0
54448,1999,28.20787,9.57408,18.63379,0
54448,2001,20.97809,2.3443,18.63379,0
54448,2091,23.76949,5.1357,18.63379,0
54448,2152,28.88801,10.25422,18.63379,0
54448,2270,18.89931,0.26552,18.63379,0
54448,2503,19.97392,1.34013,18.63379,0
54448,2513,20.19772,1.56393,18.63379,0
54448,2538,20.53993,1.90614,18.63379,0
54448,2806,43.18918,24.5554,18.63379,0
54448,2921,24.81315,6.17937,18.63379,0
54448,3127,30.8379,12.20411,18.63379,0
54448,3159,37.79416,19.16037,18.63379,0
54448,3211,21.7647,3.13092,18.63379,0
54448,3245,36.8296,18.19582,18.63379,0
54448,3346,25.01204,6.37825,18.63379,0
54448,3363,21.41515,2.78137,18.63379,0
54448,3369,37.15689,18.5231,18.63379,0
54448,3567,23.51273,4.87894,18.63379,0
54448,3653,19.47938,0.84559,18.63379,0
54448,3775,21.25708,2.62329,18.63379,0
54448,4204,25.10741,6.47362,18.63379,0
19124,35,19.05994,5.90627,13.15367,0
19124,563,14.39842,1.24475,13.15367,0
19124,640,13.78055,0.62687,13.15367,0
19124,708,20.20873,7.05506,13.15367,0
19124,914,16.05863,2.90496,13.15367,0
19124,993,21.68787,8.5342,13.15367,0
19124,1157,19.03115,5.87748,13.15367,0
19124,1161,27.16159,14.00792,13.15367,0
19124,1339,19.21289,6.05922,13.15367,0
19124,1493,15.48788,2.33421,13.15367,0
19124,1534,17.54117,4.3875,13.15367,0
19124,1588,17.86196,4.70829,13.15367,0
19124,1628,19.17493,6.02126,13.15367,0
19124,2782,15.49545,2.34178,13.15367,0
19124,63,15.10433,1.95066,13.15367,0
19124,168,20.31685,7.16318,13.15367,0
19124,237,18.97365,5.81998,13.15367,0
19124,248,15.82722,2.67355,13.15367,0
19124,397,24.25587,11.1022,13.15367,0
19124,405,36.37547,23.2218,13.15367,0
19124,425,19.00263,5.84895,13.15367,0
19124,481,19.08801,5.93434,13.15367,0
19124,579,27.48871,14.33503,13.15367,0
19124,650,18.92055,5.76688,13.15367,0
19124,663,20.58937,7.4357,13.15367,0
19124,673,15.38564,2.23197,13.15367,0
19124,766,19.00531,5.85164,13.15367,0
19124,826,39.39075,26.23708,13.15367,0
19124,991,19.03329,5.87962,13.15367,0
19124,1089,23.42375,10.27007,13.15367,0
19124,1096,24.50695,11.35328,13.15367,0
19124,1128,14.49703,1.34336,13.15367,0
19124,1129,25.03124,11.87757,13.15367,0
19124,1269,20.99977,7.8461,13.15367,0
19124,1472,19.00078,5.84711,13.15367,0
19124,1666,19.05103,5.89736,13.15367,0
19124,1829,18.68524,5.53157,13.15367,0
19124,1946,15.98517,2.8315,13.15367,0
19124,1952,18.12376,4.97009,13.15367,0
19124,1999,20.03417,6.8805,13.15367,0
19124,2001,17.78454,4.63087,13.15367,0
19124,2091,14.58875,1.43508,13.15367,0
19124,2152,26.07069,12.91701,13.15367,0
19124,2270,19.38798,6.23431,13.15367,0
19124,2503,18.84247,5.6888,13.15367,0
19124,2513,21.17537,8.0217,13.15367,0
19124,2538,18.69526,5.54159,13.15367,0
19124,2806,32.49658,19.3429,13.15367,0
19124,2921,15.35373,2.20006,13.15367,0
19124,3127,23.49523,10.34156,13.15367,0
19124,3159,26.33269,13.17902,13.15367,0
19124,3211,19.08346,5.92978,13.15367,0
19124,3245,25.23768,12.084,13.15367,0
19124,3346,13.29627,0.14259,13.15367,0
19124,3363,18.83228,5.6786,13.15367,0
19124,3369,25.59,12.43633,13.15367,0
19124,3567,15.57744,2.42377,13.15367,0
19124,3653,19.21513,6.06146,13.15367,0
19124,3775,18.83932,5.68565,13.15367,0
19124,4204,14.15721,1.00354,13.15367,0
51282,35,12.03557,6.7778,5.25777,0
51282,563,5.82757,0.5698,5.25777,0
51282,640,6.66289,1.40512,5.25777,0
51282,708,12.82151,7.56374,5.25777,0
51282,914,8.07261,2.81484,5.25777,0
51282,993,13.57861,8.32084,5.25777,0
51282,1157,12.00696,6.74919,5.25777,0
51282,1161,20.33657,15.0788,5.25777,0
51282,1339,11.89001,6.63224,5.25777,0
51282,1493,8.42926,3.17149,5.25777,0
51282,1534,9.93476,4.67699,5.25777,0
51282,1588,9.99958,4.74181,5.25777,0
51282,1628,11.83527,6.5775,5.25777,0
51282,2782,7.49539,2.23762,5.25777,0
51282,63,7.51723,2.25946,5.25777,0
51282,168,13.48471,8.22694,5.25777,0
51282,237,12.14695,6.88918,5.25777,0
51282,248,8.10886,2.85109,5.25777,0
51282,397,16.66959,11.41182,5.25777,0
51282,405,29.54897,24.2912,5.25777,0
51282,425,11.98171,6.72394,5.25777,0
51282,481,12.10231,6.84454,5.25777,0
51282,579,20.61738,15.35961,5.25777,0
51282,650,11.93971,6.68194,5.25777,0
51282,663,13.20222,7.94445,5.25777,0
51282,673,6.76003,1.50226,5.25777,0
51282,766,11.53902,6.28125,5.25777,0
51282,826,30.46629,25.20852,5.25777,0
51282,991,12.01628,6.75851,5.25777,0
51282,1089,16.51631,11.25854,5.25777,0
51282,1096,17.26442,12.00665,5.25777,0
51282,1128,5.99348,0.73571,5.25777,0
51282,1129,17.27877,12.021,5.25777,0
51282,1269,13.28005,8.02228,5.25777,0
51282,1472,11.70937,6.4516,5.25777,0
51282,1666,12.03082,6.77305,5.25777,0
51282,1829,11.54115,6.28338,5.25777,0
51282,1946,7.47177,2.214,5.25777,0
51282,1952,10.52733,5.26956,5.25777,0
51282,1999,13.12231,7.86454,5.25777,0
51282,2001,10.17043,4.91266,5.25777,0
51282,2091,7.16107,1.9033,5.25777,0
51282,2152,19.21515,13.95738,5.25777,0
51282,2270,11.99556,6.73779,5.25777,0
51282,2503,11.60584,6.34807,5.25777,0
51282,2513,13.81337,8.5556,5.25777,0
51282,2538,11.53625,6.27848,5.25777,0
51282,2806,24.96449,19.70672,5.25777,0
51282,2921,6.83186,1.57409,5.25777,0
51282,3127,16.58948,11.33171,5.25777,0
51282,3159,18.56043,13.30266,5.25777,0
51282,3211,12.06888,6.81111,5.25777,0
51282,3245,17.40535,12.14758,5.25777,0
51282,3346,6.44921,1.19144,5.25777,0
51282,3363,11.7835,6.52573,5.25777,0
51282,3369,17.76863,12.51086,5.25777,0
51282,3567,8.67288,3.41511,5.25777,0
51282,3653,11.92533,6.66756,5.25777,0
51282,3775,11.77319,6.51542,5.25777,0
51282,4204,5.79331,0.53554,5.25777,0
22266,35,3.27238,0.20783,3.06456,0
22266,563,9.68785,6.62329,3.06456,0
22266,640,9.26547,6.20091,3.06456,0
22266,708,6.46767,3.40311,3.06456,0
22266,914,8.69111,5.62655,3.06456,0
22266,993,16.80025,13.73569,3.06456,0
22266,1157,3.28348,0.21892,3.06456,0
22266,1161,12.71513,9.65057,3.06456,0
22266,1339,5.69408,2.62952,3.06456,0
22266,1493,6.76308,3.69853,3.06456,0
22266,1534,7.24402,4.17946,3.06456,0
22266,1588,8.37003,5.30547,3.06456,0
22266,1628,5.80049,2.73593,3.06456,0
22266,2782,8.78281,5.71826,3.06456,0
22266,63,8.06127,4.99672,3.06456,0
22266,168,6.55592,3.49137,3.06456,0
22266,237,6.34037,3.27581,3.06456,0
22266,248,8.02206,4.9575,3.06456,0
22266,397,17.54958,14.48503,3.06456,0
22266,405,22.15384,19.08928,3.06456,0
22266,425,3.27197,0.20741,3.06456,0
22266,481,3.29091,0.22635,3.06456,0
22266,579,14.95468,11.89012,3.06456,0
22266,650,3.40497,0.34041,3.06456,0
22266,663,6.66492,3.60036,3.06456,0
22266,673,10.04456,6.98,3.06456,0
22266,766,6.56984,3.50528,3.06456,0
22266,826,33.3035,30.23894,3.06456,0
22266,991,3.22055,0.15599,3.06456,0
22266,1089,12.05526,8.9907,3.06456,0
22266,1096,16.00784,12.94328,3.06456,0
22266,1128,9.63096,6.5664,3.06456,0
22266,1129,18.9105,15.84594,3.06456,0
22266,1269,8.91261,5.84805,3.06456,0
22266,1472,5.4515,2.38695,3.06456,0
22266,1666,3.23745,0.1729,3.06456,0
22266,1829,4.40801,1.34345,3.06456,0
22266,1946,10.02675,6.96219,3.06456,0
22266,1952,7.18426,4.1197,3.06456,0
22266,1999,9.70704,6.64248,3.06456,0
22266,2001,7.26525,4.2007,3.06456,0
22266,2091,8.14487,5.08032,3.06456,0
22266,2152,10.78023,7.71568,3.06456,0
22266,2270,6.19416,3.12961,3.06456,0
22266,2503,5.06473,2.00017,3.06456,0
22266,2513,6.86326,3.7987,3.06456,0
22266,2538,4.51723,1.45267,3.06456,0
22266,2806,25.03133,21.96677,3.06456,0
22266,2921,9.83392,6.76936,3.06456,0
22266,3127,12.08731,9.02276,3.06456,0
22266,3159,20.20386,17.13931,3.06456,0
22266,3211,3.16948,0.10492,3.06456,0
22266,3245,19.38295,16.31839,3.06456,0
22266,3346,8.90162,5.83706,3.06456,0
22266,3363,3.59828,0.53372,3.06456,0
22266,3369,19.67772,16.61316,3.06456,0
22266,3567,6.68037,3.61581,3.06456,0
22266,3653,5.46609,2.40153,3.06456,0
22266,3775,3.73544,0.67088,3.06456,0
22266,4204,9.51293,6.44837,3.06456,0
25641,35,6.448,0.64397,5.80403,0
25641,563,12.65388,6.84985,5.80403,0
25641,640,12.12799,6.32396,5.80403,0
25641,708,9.61137,3.80734,5.80403,0
25641,914,11.76555,5.96152,5.80403,0
25641,993,19.52629,13.72226,5.80403,0
25641,1157,6.45745,0.65342,5.80403,0
25641,1161,15.03544,9.23142,5.80403,0
25641,1339,8.86508,3.06105,5.80403,0
25641,1493,9.71359,3.90956,5.80403,0
25641,1534,10.38862,4.58459,5.80403,0
25641,1588,11.51849,5.71446,5.80403,0
25641,1628,8.97281,3.16878,5.80403,0
25641,2782,11.82789,6.02386,5.80403,0
25641,63,11.07887,5.27484,5.80403,0
25641,168,8.87694,3.07291,5.80403,0
25641,237,8.7524,2.94837,5.80403,0
25641,248,11.08503,5.281,5.80403,0
25641,397,20.10945,14.30543,5.80403,0
25641,405,24.47789,18.67387,5.80403,0
25641,425,6.43924,0.63522,5.80403,0
25641,481,6.07809,0.27406,5.80403,0
25641,579,17.26289,11.45886,5.80403,0
25641,650,6.20076,0.39673,5.80403,0
25641,663,9.79231,3.98828,5.80403,0
25641,673,13.05926,7.25524,5.80403,0
25641,766,9.74548,3.94145,5.80403,0
25641,826,36.43433,30.6303,5.80403,0
25641,991,6.38893,0.5849,5.80403,0
25641,1089,14.4045,8.60048,5.80403,0
25641,1096,18.46368,12.65965,5.80403,0
25641,1128,12.60567,6.80164,5.80403,0
25641,1129,21.50805,15.70402,5.80403,0
25641,1269,12.07773,6.2737,5.80403,0
25641,1472,8.62563,2.82161,5.80403,0
25641,1666,6.41155,0.60752,5.80403,0
25641,1829,7.58205,1.77802,5.80403,0
25641,1946,13.07459,7.27056,5.80403,0
25641,1952,10.34702,4.54299,5.80403,0
25641,1999,12.14087,6.33684,5.80403,0
25641,2001,10.41815,4.61412,5.80403,0
25641,2091,11.12606,5.32203,5.80403,0
25641,2152,13.14872,7.3447,5.80403,0
25641,2270,9.36436,3.56034,5.80403,0
25641,2503,8.24019,2.43616,5.80403,0
25641,2513,9.95453,4.1505,5.80403,0
25641,2538,7.69193,1.8879,5.80403,0
25641,2806,27.51268,21.70865,5.80403,0
25641,2921,12.85351,7.04949,5.80403,0
25641,3127,14.43483,8.6308,5.80403,0
25641,3159,22.79524,16.99121,5.80403,0
25641,3211,6.34415,0.54012,5.80403,0
25641,3245,22.00071,16.19668,5.80403,0
25641,3346,11.8039,5.99987,5.80403,0
25641,3363,6.76402,0.96,5.80403,0
25641,3369,22.28929,16.48526,5.80403,0
25641,3567,9.54489,3.74086,5.80403,0
25641,3653,8.63569,2.83166,5.80403,0
25641,3775,6.9079,1.10387,5.80403,0
25641,4204,12.46946,6.66544,5.80403,0
60550,35,15.25252,5.45704,9.79548,0
60550,563,12.75005,2.95457,9.79548,0
60550,640,14.02831,4.23283,9.79548,0
60550,708,14.55289,4.75741,9.79548,0
60550,914,10.50914,0.71367,9.79548,0
60550,993,21.62894,11.83346,9.79548,0
60550,1157,15.22969,5.43421,9.79548,0
60550,1161,24.89745,15.10197,9.79548,0
60550,1339,13.91598,4.1205,9.79548,0
60550,1493,12.84889,3.05341,9.79548,0
60550,1534,11.52559,1.73011,9.79548,0
60550,1588,11.05842,1.26294,9.79548,0
60550,1628,13.81579,4.02031,9.79548,0
60550,2782,11.09275,1.29727,9.79548,0
60550,63,11.59978,1.8043,9.79548,0
60550,168,18.13416,8.33868,9.79548,0
60550,237,17.10283,7.30735,9.79548,0
60550,248,10.92396,1.12849,9.79548,0
60550,397,24.50574,14.71026,9.79548,0
60550,405,34.33848,24.543,9.79548,0
60550,425,15.22606,5.43058,9.79548,0
60550,481,15.52082,5.72534,9.79548,0
60550,579,26.28533,16.48985,9.79548,0
60550,650,15.41404,5.61857,9.79548,0
60550,663,14.9037,5.10822,9.79548,0
60550,673,12.20146,2.40598,9.79548,0
60550,766,13.19439,3.39891,9.79548,0
60550,826,34.46325,24.66778,9.79548,0
60550,991,15.27541,5.47993,9.79548,0
60550,1089,22.57674,12.78126,9.79548,0
60550,1096,24.55497,14.75949,9.79548,0
60550,1128,12.58755,2.79208,9.79548,0
60550,1129,25.25285,15.45737,9.79548,0
60550,1269,14.38218,4.5867,9.79548,0
60550,1472,13.86717,4.0717,9.79548,0
60550,1666,15.27051,5.47503,9.79548,0
60550,1829,14.289,4.49352,9.79548,0
60550,1946,11.68526,1.88978,9.79548,0
60550,1952,12.00618,2.2107,9.79548,0
60550,1999,19.34692,9.55144,9.79548,0
60550,2001,11.67768,1.8822,9.79548,0
60550,2091,12.12299,2.32751,9.79548,0
60550,2152,23.1379,13.34242,9.79548,0
60550,2270,13.79645,4.00097,9.79548,0
60550,2503,13.97584,4.18036,9.79548,0
60550,2513,15.54016,5.74468,9.79548,0
60550,2538,14.22273,4.42725,9.79548,0
60550,2806,32.73518,22.9397,9.79548,0
60550,2921,11.98985,2.19437,9.79548,0
60550,3127,22.63616,12.84068,9.79548,0
60550,3159,26.54752,16.75204,9.79548,0
60550,3211,15.33217,5.53669,9.79548,0
60550,3245,25.42183,15.62635,9.79548,0
60550,3346,13.3535,3.55802,9.79548,0
60550,3363,14.92039,5.12491,9.79548,0
60550,3369,25.78055,15.98507,9.79548,0
60550,3567,13.64761,3.85214,9.79548,0
60550,3653,14.055,4.25952,9.79548,0
60550,3775,14.82712,5.03164,9.79548,0
60550,4204,12.80954,3.01406,9.79548,0
41639,35,56.14491,15.94871,40.19619,0
41639,563,52.79247,12.59628,40.19619,0
41639,640,51.48177,11.28558,40.19619,0
41639,708,58.56704,18.37084,40.19619,0
41639,914,54.95323,14.75704,40.19619,0
41639,993,45.02338,4.82719,40.19619,0
41639,1157,56.12213,15.92594,40.19619,0
41639,1161,58.22767,18.03148,40.19619,0
41639,1339,57.49215,17.29595,40.19619,0
41639,1493,53.74791,13.55172,40.19619,0
41639,1534,56.38368,16.18749,40.19619,0
41639,1588,56.79734,16.60115,40.19619,0
41639,1628,57.50073,17.30453,40.19619,0
41639,2782,54.37166,14.17547,40.19619,0
41639,63,54.02773,13.83154,40.19619,0
41639,168,54.3766,14.18041,40.19619,0
41639,237,53.40652,13.21033,40.19619,0
41639,248,54.75941,14.56321,40.19619,0
41639,397,42.23361,2.03742,40.19619,0
41639,405,64.61105,24.41486,40.19619,0
41639,425,56.07999,15.8838,40.19619,0
41639,481,55.90189,15.7057,40.19619,0
41639,579,54.90865,14.71245,40.19619,0
41639,650,55.74532,15.54913,40.19619,0
41639,663,58.92053,18.72434,40.19619,0
41639,673,53.65209,13.4559,40.19619,0
41639,766,57.60722,17.41103,40.19619,0
41639,826,72.62289,32.4267,40.19619,0
41639,991,56.07802,15.88182,40.19619,0
41639,1089,51.58469,11.3885,40.19619,0
41639,1096,46.3631,6.16691,40.19619,0
41639,1128,52.95824,12.76205,40.19619,0
41639,1129,40.27023,0.07404,40.19619,0
41639,1269,59.85729,19.6611,40.19619,0
41639,1472,57.21748,17.02129,40.19619,0
41639,1666,56.11182,15.91563,40.19619,0
41639,1829,56.45287,16.25668,40.19619,0
41639,1946,54.3795,14.18331,40.19619,0
41639,1952,56.93684,16.74065,40.19619,0
41639,1999,50.55482,10.35863,40.19619,0
41639,2001,56.62468,16.42849,40.19619,0
41639,2091,53.49365,13.29745,40.19619,0
41639,2152,59.17354,18.97735,40.19619,0
41639,2270,57.81963,17.62344,40.19619,0
41639,2503,56.91618,16.71999,40.19619,0
41639,2513,59.39683,19.20064,40.19619,0
41639,2538,56.52002,16.32383,40.19619,0
41639,2806,48.4633,8.26711,40.19619,0
41639,2921,53.77357,13.57738,40.19619,0
41639,3127,51.65529,11.4591,40.19619,0
41639,3159,41.48646,1.29027,40.19619,0
41639,3211,56.09965,15.90346,40.19619,0
41639,3245,41.03797,0.84178,40.19619,0
41639,3346,52.16163,11.96544,40.19619,0
41639,3363,56.11685,15.92066,40.19619,0
41639,3369,41.07575,0.87956,40.19619,0
41639,3567,53.19229,12.9961,40.19619,0
41639,3653,57.40343,17.20724,40.19619,0
41639,3775,56.21651,16.02032,40.19619,0
41639,4204,52.6843,12.48811,40.19619,0
47986,35,33.82132,17.54457,16.27675,0
47986,563,37.63122,21.35448,16.27675,0
47986,640,36.03624,19.75949,16.27675,0
47986,708,36.79349,20.51674,16.27675,0
47986,914,38.1292,21.85245,16.27675,0
47986,993,37.76696,21.49021,16.27675,0
47986,1157,33.82968,17.55293,16.27675,0
47986,1161,24.79643,8.51968,16.27675,0
47986,1339,36.21844,19.94169,16.27675,0
47986,1493,35.49237,19.21562,16.27675,0
47986,1534,37.51283,21.23608,16.27675,0
47986,1588,38.62741,22.35066,16.27675,0
47986,1628,36.33181,20.05506,16.27675,0
47986,2782,37.88088,21.60413,16.27675,0
47986,63,37.01361,20.73686,16.27675,0
47986,168,30.26528,13.98854,16.27675,0
47986,237,31.17522,14.89847,16.27675,0
47986,248,37.44094,21.16419,16.27675,0
47986,397,33.37547,17.09872,16.27675,0
47986,405,22.28642,6.00967,16.27675,0
47986,425,33.80813,17.53138,16.27675,0
47986,481,33.42202,17.14527,16.27675,0
47986,579,22.06744,5.79069,16.27675,0
47986,650,33.44244,17.16569,16.27675,0
47986,663,36.85872,20.58197,16.27675,0
47986,673,38.53333,22.25658,16.27675,0
47986,766,37.11892,20.84217,16.27675,0
47986,826,62.63461,46.35786,16.27675,0
47986,991,33.75929,17.48254,16.27675,0
47986,1089,26.25355,9.9768,16.27675,0
47986,1096,29.2481,12.97135,16.27675,0
47986,1128,37.70059,21.42384,16.27675,0
47986,1129,35.264,18.98726,16.27675,0
47986,1269,39.35842,23.08167,16.27675,0
47986,1472,35.9938,19.71705,16.27675,0
47986,1666,33.78406,17.50731,16.27675,0
47986,1829,34.94951,18.67276,16.27675,0
47986,1946,38.94854,22.67179,16.27675,0
47986,1952,37.61485,21.3381,16.27675,0
47986,1999,29.60794,13.33119,16.27675,0
47986,2001,37.60646,21.32971,16.27675,0
47986,2091,36.70003,20.42328,16.27675,0
47986,2152,27.76524,11.48849,16.27675,0
47986,2270,36.71008,20.43333,16.27675,0
47986,2503,35.61333,19.33658,16.27675,0
47986,2513,36.75763,20.48088,16.27675,0
47986,2538,35.06128,18.78453,16.27675,0
47986,2806,34.18912,17.91237,16.27675,0
47986,2921,38.42793,22.15118,16.27675,0
47986,3127,26.17398,9.89723,16.27675,0
47986,3159,35.76545,19.4887,16.27675,0
47986,3211,33.71716,17.44041,16.27675,0
47986,3245,36.17953,19.90278,16.27675,0
47986,3346,36.31658,20.03983,16.27675,0
47986,3363,34.12443,17.84768,16.27675,0
47986,3369,36.14593,19.86918,16.27675,0
47986,3567,34.75138,18.47463,16.27675,0
47986,3653,35.98455,19.7078,16.27675,0
47986,3775,34.27557,17.99882,16.27675,0
47986,4204,37.38524,21.1085,16.27675,0
54357,35,18.73157,5.15231,13.57925,0
54357,563,24.05729,10.47803,13.57925,0
54357,640,22.9539,9.37465,13.57925,0
54357,708,21.59754,8.01829,13.57925,0
54357,914,23.75242,10.17317,13.57925,0
54357,993,28.72568,15.14642,13.57925,0
54357,1157,18.74455,5.1653,13.57925,0
54357,1161,18.34155,4.76229,13.57925,0
54357,1339,21.06478,7.48553,13.57925,0
54357,1493,21.28838,7.70912,13.57925,0
54357,1534,22.64429,9.06504,13.57925,0
54357,1588,23.77875,10.1995,13.57925,0
54357,1628,21.18231,7.60306,13.57925,0
54357,2782,23.68073,10.10148,13.57925,0
54357,63,22.83902,9.25977,13.57925,0
54357,168,15.88812,2.30887,13.57925,0
54357,237,17.27357,3.69432,13.57925,0
54357,248,23.04436,9.46511,13.57925,0
54357,397,27.57474,13.99548,13.57925,0
54357,405,27.78699,14.20774,13.57925,0
54357,425,18.72986,5.15061,13.57925,0
54357,481,18.36021,4.78096,13.57925,0
54357,579,20.92716,7.3479,13.57925,0
54357,650,18.41693,4.83768,13.57925,0
54357,663,21.66478,8.08552,13.57925,0
54357,673,24.71191,11.13266,13.57925,0
54357,766,21.99771,8.41846,13.57925,0
54357,826,48.5819,35.00265,13.57925,0
54357,991,18.67891,5.09966,13.57925,0
54357,1089,19.31176,5.7325,13.57925,0
54357,1096,24.74312,11.16387,13.57925,0
54357,1128,24.06072,10.48146,13.57925,0
54357,1129,29.32271,15.74346,13.57925,0
