order_id,worker_id,delivery_cost
15689,3346,3.7061
15689,3363,2.49154
15689,3369,6.18117
15689,3567,3.18262
15689,3653,2.91991
15689,3775,2.52288
15689,4204,3.8552
63577,35,3.65964
63577,563,4.25999
63577,640,3.87219
63577,708,4.40799
63577,914,4.44489
63577,993,4.33124
63577,1157,3.65933
63577,1161,2.634
63577,1339,4.21833
63577,1493,3.83764
63577,1534,4.39312
63577,1588,4.6374
63577,1628,4.24019
63577,2782,4.36842
63577,63,4.17133
63577,168,2.80506
63577,237,2.90482
63577,248,4.29326
63577,397,3.51445
63577,405,4.09363
63577,425,3.65172
63577,481,3.56304
63577,579,1.78594
63577,650,3.55379
63577,663,4.44837
63577,673,4.48156
63577,766,4.39601
63577,826,10.07195
63577,991,3.64224
63577,1089,1.57387
63577,1096,2.59055
63577,1128,4.27998
63577,1129,3.97293
63577,1269,4.97172
63577,1472,4.1554
63577,1666,3.64978
63577,1829,3.89926
63577,1946,4.59446
63577,1952,4.44663
63577,1999,2.36482
63577,2001,4.4259
63577,2091,4.08276
63577,2152,3.09638
63577,2270,4.33477
63577,2503,4.06081
63577,2513,4.4705
63577,2538,3.92574
63577,2806,4.48284
63577,2921,4.46278
63577,3127,1.55784
63577,3159,4.17038
63577,3211,3.63603
63577,3245,4.17621
63577,3346,3.95307
63577,3363,3.71514
63577,3369,4.19328
63577,3567,3.65315
63577,3653,4.16783
63577,3775,3.75205
63577,4204,4.20308
35068,35,3.79753
35068,563,5.29448
35068,640,5.19592
35068,708,4.5431
35068,914,5.06191
35068,993,6.95404
35068,1157,3.80012
35068,1161,6.00084
35068,1339,4.3626
35068,1493,4.61203
35068,1534,4.72425
35068,1588,4.98699
35068,1628,4.38743
35068,2782,5.0833
35068,63,4.91494
35068,168,4.56369
35068,237,4.5134
35068,248,4.90579
35068,397,7.12888
35068,405,8.20321
35068,425,3.79744
35068,481,3.80186
35068,579,6.5234
35068,650,3.82847
35068,663,4.58913
35068,673,5.37771
35068,766,4.56694
35068,826,10.8048
35068,991,3.78544
35068,1089,5.84687
35068,1096,6.76914
35068,1128,5.2812
35068,1129,7.44643
35068,1269,5.11359
35068,1472,4.306
35068,1666,3.78938
35068,1829,4.06251
35068,1946,5.37355
35068,1952,4.71031
35068,1999,5.29895
35068,2001,4.7292
35068,2091,4.93445
35068,2152,5.54937
35068,2270,4.47928
35068,2503,4.21575
35068,2513,4.63541
35068,2538,4.088
35068,2806,8.87462
35068,2921,5.32856
35068,3127,5.85435
35068,3159,7.74821
35068,3211,3.77352
35068,3245,7.55667
35068,3346,5.11102
35068,3363,3.87358
35068,3369,7.62545
35068,3567,4.59273
35068,3653,4.3094
35068,3775,3.90558
35068,4204,5.25366
9541,35,2.5668
9541,563,4.01484
9541,640,3.89213
9541,708,3.30492
9541,914,3.80756
9541,993,5.6184
9541,1157,2.56901
9541,1161,4.57054
9541,1339,3.13079
9541,1493,3.32877
9541,1534,3.48628
9541,1588,3.74992
9541,1628,3.15592
9541,2782,3.82211
9541,63,3.64734
9541,168,3.13356
9541,237,3.1045
9541,248,3.64878
9541,397,5.75448
9541,405,6.77378
9541,425,2.56476
9541,481,2.48049
9541,579,5.09028
9541,650,2.50911
9541,663,3.34714
9541,673,4.10943
9541,766,3.33621
9541,826,9.56361
9541,991,2.55302
9541,1089,4.42332
9541,1096,5.37046
9541,1128,4.00359
9541,1129,6.08081
9541,1269,3.88041
9541,1472,3.07492
9541,1666,2.5583
9541,1829,2.83141
9541,1946,4.11301
9541,1952,3.47657
9541,1999,3.89514
9541,2001,3.49317
9541,2091,3.65835
9541,2152,4.13031
9541,2270,3.24729
9541,2503,2.98498
9541,2513,3.38499
9541,2538,2.85705
9541,2806,7.4819
9541,2921,4.06142
9541,3127,4.4304
9541,3159,6.38116
9541,3211,2.54257
9541,3245,6.19577
9541,3346,3.81651
9541,3363,2.64054
9541,3369,6.2631
9541,3567,3.28941
9541,3653,3.07726
9541,3775,2.67411
9541,4204,3.97181
63885,35,4.69808
63885,563,6.14206
63885,640,6.0226
63885,708,5.44265
63885,914,5.93301
63885,993,7.75512
63885,1157,4.69955
63885,1161,6.74744
63885,1339,5.26384
63885,1493,5.45621
63885,1534,5.61267
63885,1588,5.87645
63885,1628,5.28859
63885,2782,5.94779
63885,63,5.7734
63885,168,5.30152
63885,237,5.26144
63885,248,5.77428
63885,397,7.90074
63885,405,8.95089
63885,425,4.69435
63885,481,4.60655
63885,579,7.26104
63885,650,4.63533
63885,663,5.48684
63885,673,6.23559
63885,766,5.46704
63885,826,11.68944
63885,991,4.68296
63885,1089,6.58731
63885,1096,7.52423
63885,1128,6.1306
63885,1129,8.22471
63885,1269,6.01482
63885,1472,5.20692
63885,1666,4.689
63885,1829,4.96105
63885,1946,6.23867
63885,1952,5.60411
63885,1999,6.05053
63885,2001,5.61998
63885,2091,5.78514
63885,2152,6.30868
63885,2270,5.38055
63885,2503,5.11617
63885,2513,5.52839
63885,2538,4.98693
63885,2806,9.63377
63885,2921,6.18749
63885,3127,6.5946
63885,3159,8.52545
63885,3211,4.67369
63885,3245,8.33845
63885,3346,5.94557
63885,3363,4.76921
63885,3369,8.40616
63885,3567,5.4195
63885,3653,5.21068
63885,3775,4.80363
63885,4204,6.09928
31695,35,2.07337
31695,563,2.9553
31695,640,3.02822
31695,708,1.72073
31695,914,2.53777
31695,993,4.89483
31695,1157,2.07271
31695,1161,4.3217
31695,1339,1.51312
31695,1493,2.41288
31695,1534,2.05787
31695,1588,2.26679
31695,1628,1.52349
31695,2782,2.62012
31695,63,2.53203
31695,168,2.93405
31695,237,2.84312
31695,248,2.43113
31695,397,5.27191
31695,405,6.5099
31695,425,2.07942
31695,481,2.16992
31695,579,4.89477
31695,650,2.17497
31695,663,1.80434
31695,673,2.94334
31695,766,1.71542
31695,826,8.05422
31695,991,2.08977
31695,1089,4.20094
31695,1096,5.02717
31695,1128,2.92833
31695,1129,5.54181
31695,1269,2.22775
31695,1472,1.58154
31695,1666,2.08286
31695,1829,1.83097
31695,1946,2.87439
31695,1952,1.96537
31695,1999,3.59399
31695,2001,2.02798
31695,2091,2.61478
31695,2152,3.80203
31695,2270,1.59259
31695,2503,1.67262
31695,2513,1.93169
31695,2538,1.80515
31695,2806,7.09494
31695,2921,2.88926
31695,3127,4.20952
31695,3159,5.84801
31695,3211,2.09765
31695,3245,5.62637
31695,3346,2.89426
31695,3363,2.01274
31695,3369,5.70198
31695,3567,2.5178
31695,3653,1.56035
31695,3775,1.97583
31695,4204,2.93466
6036,35,8.33837
6036,563,6.81758
6036,640,6.98492
6036,708,8.3616
6036,914,7.16117
6036,993,6.39287
6036,1157,8.33177
6036,1161,10.16251
6036,1339,8.19585
6036,1493,7.5012
6036,1534,7.64944
6036,1588,7.50909
6036,1628,8.17556
6036,2782,7.08616
6036,63,7.2158
6036,168,8.6246
6036,237,8.30112
6036,248,7.2773
6036,397,7.68021
6036,405,12.20039
6036,425,8.32653
6036,481,8.35975
6036,579,9.94823
6036,650,8.32242
6036,663,8.44361
6036,673,6.76543
6036,766,8.04429
6036,826,8.47965
6036,991,8.33524
6036,1089,8.95448
6036,1096,8.42473
6036,1128,6.8323
6036,1129,7.44594
6036,1269,8.20915
6036,1472,8.17164
6036,1666,8.33804
6036,1829,8.19297
6036,1946,6.82482
6036,1952,7.76755
6036,1999,8.23921
6036,2001,7.68974
6036,2091,7.17923
6036,2152,9.98943
6036,2270,8.18187
6036,2503,8.17294
6036,2513,8.59207
6036,2538,8.18685
6036,2806,9.27536
6036,2921,6.81873
6036,3127,8.97411
6036,3159,7.59483
6036,3211,8.34786
6036,3245,7.30096
6036,3346,7.02538
6036,3363,8.27504
6036,3369,7.37454
6036,3567,7.5575
6036,3653,8.21969
6036,3775,8.2686
6036,4204,6.85837
44672,35,3.29034
44672,563,2.70643
44672,640,3.00469
44672,708,3.12709
44672,914,2.18355
44672,993,4.77817
44672,1157,3.28501
44672,1161,5.54082
44672,1339,2.97848
44672,1493,2.72949
44672,1534,2.42072
44672,1588,2.31171
44672,1628,2.9551
44672,2782,2.31972
44672,63,2.43803
44672,168,3.96272
44672,237,3.72208
44672,248,2.28034
44672,397,5.44942
44672,405,7.74373
44672,425,3.28416
44672,481,3.35294
44672,579,5.86466
44672,650,3.32803
44672,663,3.20895
44672,673,2.57842
44672,766,2.81011
44672,826,7.77284
44672,991,3.29568
44672,1089,4.99932
44672,1096,5.46091
44672,1128,2.66851
44672,1129,5.62375
44672,1269,3.08726
44672,1472,2.96709
44672,1666,3.29453
44672,1829,3.06552
44672,1946,2.45798
44672,1952,2.53286
44672,1999,4.2457
44672,2001,2.45621
44672,2091,2.56011
44672,2152,5.13026
44672,2270,2.95059
44672,2503,2.99245
44672,2513,3.35745
44672,2538,3.05005
44672,2806,7.36962
44672,2921,2.52905
44672,3127,5.01319
44672,3159,5.92584
44672,3211,3.30892
44672,3245,5.66318
44672,3346,2.84723
44672,3363,3.21284
44672,3369,5.74688
44672,3567,2.91586
44672,3653,3.01092
44672,3775,3.19108
44672,4204,2.72031
47883,35,13.77778
47883,563,13.24475
47883,640,12.9069
47883,708,14.43371
47883,914,13.72972
47883,993,11.4231
47883,1157,13.77362
47883,1161,13.47792
47883,1339,14.18548
47883,1493,13.36941
47883,1534,14.0131
47883,1588,14.14143
47883,1628,14.19285
47883,2782,13.5963
47883,63,13.49303
47883,168,13.16219
47883,237,13.02752
47883,248,13.66528
47883,397,10.46284
47883,405,14.18169
47883,425,13.76368
47883,481,13.70342
47883,579,12.38114
47883,650,13.67253
47883,663,14.50888
47883,673,13.45611
47883,766,14.25188
47883,826,17.63102
47883,991,13.76031
47883,1089,12.07555
47883,1096,10.78407
47883,1128,13.28299
47883,1129,10.33783
47883,1269,14.81152
47883,1472,14.11785
47883,1666,13.76874
47883,1829,13.90595
47883,1946,13.62588
47883,1952,14.13346
47883,1999,12.24776
47883,2001,14.06755
47883,2091,13.36672
47883,2152,13.93282
47883,2270,14.27669
47883,2503,14.03651
47883,2513,14.60026
47883,2538,13.92584
47883,2806,8.67739
47883,2921,13.48053
47883,3127,12.08329
47883,3159,10.06447
47883,3211,13.76218
47883,3245,10.36963
47883,3346,13.06499
47883,3363,13.7901
47883,3369,10.28127
47883,3567,13.21476
47883,3653,14.15553
47883,3775,13.81939
47883,4204,13.21417
35226,35,3.86585
35226,563,2.80366
35226,640,2.75822
35226,708,4.11141
35226,914,3.14076
35226,993,4.60459
35226,1157,3.85914
35226,1161,5.80035
35226,1339,3.88121
35226,1493,3.02629
35226,1534,3.48331
35226,1588,3.55807
35226,1628,3.87165
35226,2782,3.01122
35226,63,2.91406
35226,168,4.19739
35226,237,3.88866
35226,248,3.08291
35226,397,5.2028
35226,405,7.95896
35226,425,3.85283
35226,481,3.87682
35226,579,5.90406
35226,650,3.83832
35226,663,4.20032
35226,673,3.01848
35226,766,3.8279
35226,826,8.64046
35226,991,3.86041
35226,1089,4.96378
35226,1096,5.24874
35226,1128,2.81809
35226,1129,5.38611
35226,1269,4.28983
35226,1472,3.83303
35226,1666,3.86421
35226,1829,3.76783
35226,1946,3.14662
35226,1952,3.6195
35226,1999,4.17487
35226,2001,3.54007
35226,2091,2.79428
35226,2152,5.52992
35226,2270,3.9195
35226,2503,3.79878
35226,2513,4.33809
35226,2538,3.76913
35226,2806,7.12384
35226,2921,3.00404
35226,3127,4.98014
35226,3159,5.6899
35226,3211,3.8724
35226,3245,5.43476
35226,3346,2.60102
35226,3363,3.81017
35226,3369,5.51692
35226,3567,3.06956
35226,3653,3.8832
35226,3775,3.81018
35226,4204,2.74655
38096,35,9.50244
38096,563,9.78418
38096,640,9.92861
38096,708,9.26949
38096,914,9.32913
38096,993,11.79632
38096,1157,9.49855
38096,1161,11.80062
38096,1339,9.10247
38096,1493,9.37556
38096,1534,8.8434
38096,1588,9.08295
38096,1628,9.07905
38096,2782,9.42312
38096,63,9.37077
38096,168,10.29665
38096,237,10.12448
38096,248,9.2413
38096,397,12.29192
38096,405,14.00319
38096,425,9.50069
38096,481,9.58403
38096,579,12.25811
38096,650,9.5701
38096,663,9.35626
38096,673,9.74386
38096,766,8.95801
38096,826,14.90674
38096,991,9.5127
38096,1089,11.47775
38096,1096,12.15197
38096,1128,9.75345
38096,1129,12.52502
38096,1269,9.4545
38096,1472,9.09542
38096,1666,9.50911
38096,1829,9.24547
38096,1946,9.66388
38096,1952,8.80724
38096,1999,10.79215
38096,2001,8.824
38096,2091,9.47461
38096,2152,11.33296
38096,2270,9.08244
38096,2503,9.13584
38096,2513,9.50353
38096,2538,9.22403
38096,2806,14.16472
38096,2921,9.68987
38096,3127,11.48889
38096,3159,12.83131
38096,3211,9.52483
38096,3245,12.59203
38096,3346,9.77952
38096,3363,9.42452
38096,3369,12.67128
38096,3567,9.53553
38096,3653,9.13681
38096,3775,9.3945
38096,4204,9.77206
6383,35,7.21283
6383,563,6.62892
6383,640,6.92718
6383,708,7.04958
6383,914,6.10604
6383,993,8.70066
6383,1157,7.2075
6383,1161,9.46331
6383,1339,6.90097
6383,1493,6.65198
6383,1534,6.34321
6383,1588,6.2342
6383,1628,6.87759
6383,2782,6.24221
6383,63,6.36052
6383,168,7.88521
6383,237,7.64457
6383,248,6.20283
6383,397,9.37191
6383,405,11.66622
6383,425,7.20665
6383,481,7.27543
6383,579,9.78715
6383,650,7.25052
6383,663,7.13144
6383,673,6.50091
6383,766,6.7326
6383,826,11.69533
6383,991,7.21817
6383,1089,8.92181
6383,1096,9.3834
6383,1128,6.591
6383,1129,9.54624
6383,1269,7.00975
6383,1472,6.88958
6383,1666,7.21702
6383,1829,6.98801
6383,1946,6.38047
6383,1952,6.45535
6383,1999,8.16819
6383,2001,6.3787
6383,2091,6.4826
6383,2152,9.05275
6383,2270,6.87308
6383,2503,6.91494
6383,2513,7.27994
6383,2538,6.97254
6383,2806,11.29211
6383,2921,6.45154
6383,3127,8.93568
6383,3159,9.84833
6383,3211,7.23141
6383,3245,9.58567
6383,3346,6.76972
6383,3363,7.13533
6383,3369,9.66937
6383,3567,6.83835
6383,3653,6.93341
6383,3775,7.11357
6383,4204,6.6428
63850,35,0.86814
63850,563,1.68863
63850,640,1.78911
63850,708,0.29316
63850,914,1.24212
63850,993,3.65965
63850,1157,0.86791
63850,1161,3.09063
63850,1339,0.3136
63850,1493,1.18365
63850,1534,0.74894
63850,1588,0.92185
63850,1628,0.30062
63850,2782,1.3362
63850,63,1.26816
63850,168,1.72925
63850,237,1.64417
63850,248,1.15181
63850,397,4.06178
63850,405,5.27183
63850,425,0.87507
63850,481,0.96497
63850,579,3.68615
63850,650,0.97207
63850,663,0.3819
63850,673,1.65752
63850,766,0.35578
63850,826,6.66358
63850,991,0.88502
63850,1089,3.00085
63850,1096,3.8269
63850,1128,1.65957
63850,1129,4.32603
63850,1269,0.77346
63850,1472,0.38203
63850,1666,0.87781
63850,1829,0.63203
63850,1946,1.57523
63850,1952,0.63375
63850,1999,2.39561
63850,2001,0.70866
63850,2091,1.35999
63850,2152,2.55431
63850,2270,0.22361
63850,2503,0.47436
63850,2513,0.52658
63850,2538,0.60643
63850,2806,5.89125
63850,2921,1.60351
63850,3127,3.00929
63850,3159,4.63241
63850,3211,0.89221
63850,3245,4.40735
63850,3346,1.64992
63850,3363,0.81065
63850,3369,4.48372
63850,3567,1.30008
63850,3653,0.35896
63850,3775,0.77376
63850,4204,1.67217
60529,35,3.78482
60529,563,5.28176
60529,640,5.1832
60529,708,4.53038
60529,914,5.04919
60529,993,6.94132
60529,1157,3.78741
60529,1161,5.98812
60529,1339,4.34988
60529,1493,4.59931
60529,1534,4.71153
60529,1588,4.97427
60529,1628,4.37471
60529,2782,5.07058
60529,63,4.90222
60529,168,4.55098
60529,237,4.50068
60529,248,4.89307
60529,397,7.11616
60529,405,8.19049
60529,425,3.78472
60529,481,3.78914
60529,579,6.51068
60529,650,3.81575
60529,663,4.57641
60529,673,5.36499
60529,766,4.55422
60529,826,10.79208
60529,991,3.77272
60529,1089,5.83415
60529,1096,6.75642
60529,1128,5.26848
60529,1129,7.43371
60529,1269,5.10087
60529,1472,4.29328
60529,1666,3.77667
60529,1829,4.04979
60529,1946,5.36083
60529,1952,4.69759
60529,1999,5.28624
60529,2001,4.71649
60529,2091,4.92173
60529,2152,5.53665
60529,2270,4.46657
60529,2503,4.20303
60529,2513,4.62269
60529,2538,4.07528
60529,2806,8.8619
60529,2921,5.31584
60529,3127,5.84163
60529,3159,7.7355
60529,3211,3.76081
60529,3245,7.54395
60529,3346,5.0983
60529,3363,3.86086
60529,3369,7.61273
60529,3567,4.58001
60529,3653,4.29668
60529,3775,3.89286
60529,4204,5.24094
9410,35,3.89346
9410,563,5.33744
9410,640,5.21798
9410,708,4.63802
9410,914,5.12839
9410,993,6.9505
9410,1157,3.89492
9410,1161,5.94281
9410,1339,4.45922
9410,1493,4.65159
9410,1534,4.80805
9410,1588,5.07183
9410,1628,4.48396
9410,2782,5.14317
9410,63,4.96878
9410,168,4.4969
9410,237,4.45682
9410,248,4.96966
9410,397,7.09612
9410,405,8.14627
9410,425,3.88973
9410,481,3.80193
9410,579,6.45642
9410,650,3.8307
9410,663,4.68222
9410,673,5.43097
9410,766,4.66242
9410,826,10.88482
9410,991,3.87834
9410,1089,5.78268
9410,1096,6.71961
9410,1128,5.32597
9410,1129,7.42008
9410,1269,5.2102
9410,1472,4.4023
9410,1666,3.88438
9410,1829,4.15643
9410,1946,5.43405
9410,1952,4.79949
9410,1999,5.24591
9410,2001,4.81535
9410,2091,4.98052
9410,2152,5.50405
9410,2270,4.57593
9410,2503,4.31155
9410,2513,4.72377
9410,2538,4.18231
9410,2806,8.82915
9410,2921,5.38287
9410,3127,5.78997
9410,3159,7.72083
9410,3211,3.86906
9410,3245,7.53382
9410,3346,5.14094
9410,3363,3.96459
9410,3369,7.60153
9410,3567,4.61488
9410,3653,4.40606
9410,3775,3.999
9410,4204,5.29465
44930,35,7.22483
44930,563,7.02413
44930,640,7.28155
44930,708,6.91837
44930,914,6.49954
44930,993,9.09432
44930,1157,7.22054
44930,1161,9.51786
44930,1339,6.81102
44930,1493,6.87539
44930,1534,6.29616
44930,1588,6.08666
44930,1628,6.78417
44930,2782,6.63137
44930,63,6.68843
44930,168,7.98436
44930,237,7.78116
44930,248,6.51676
44930,397,9.71728
44930,405,11.72203
44930,425,7.22191
44930,481,7.3019
44930,579,9.92913
44930,650,7.28443
44930,663,6.99461
44930,673,6.90937
44930,766,6.61048
44930,826,11.90749
44930,991,7.23389
44930,1089,9.10821
44930,1096,9.67122
44930,1128,6.98729
44930,1129,9.91094
44930,1269,6.84103
44930,1472,6.81652
44930,1666,7.23092
44930,1829,6.97292
44930,1946,6.7855
44930,1952,6.34112
44930,1999,8.38456
44930,2001,6.29359
44930,2091,6.81429
44930,2152,9.0612
44930,2270,6.75848
44930,2503,6.86463
44930,2513,7.14152
44930,2538,6.95234
44930,2806,11.62416
44930,2921,6.85954
44930,3127,9.1207
44930,3159,10.21484
44930,3211,7.24642
44930,3245,9.95854
44930,3346,7.12278
44930,3363,7.1463
44930,3369,10.04112
44930,3567,7.06201
44930,3653,6.85295
44930,3775,7.11813
44930,4204,7.03139
38243,35,3.84649
38243,563,4.12824
38243,640,4.27266
38243,708,3.61355
38243,914,3.67318
38243,993,6.14037
38243,1157,3.8426
38243,1161,6.14467
38243,1339,3.44652
38243,1493,3.71961
38243,1534,3.18746
38243,1588,3.427
38243,1628,3.4231
38243,2782,3.76717
38243,63,3.71482
38243,168,4.64071
38243,237,4.46853
38243,248,3.58535
38243,397,6.63597
38243,405,8.34724
38243,425,3.84475
38243,481,3.92809
38243,579,6.60216
38243,650,3.91415
38243,663,3.70031
38243,673,4.08791
38243,766,3.30206
38243,826,9.25079
38243,991,3.85675
38243,1089,5.82181
38243,1096,6.49602
38243,1128,4.09751
38243,1129,6.86908
38243,1269,3.79855
38243,1472,3.43948
38243,1666,3.85317
38243,1829,3.58952
38243,1946,4.00794
38243,1952,3.15129
38243,1999,5.1362
38243,2001,3.16805
38243,2091,3.81867
38243,2152,5.67701
38243,2270,3.42649
38243,2503,3.47989
38243,2513,3.84759
38243,2538,3.56809
38243,2806,8.50877
38243,2921,4.03393
38243,3127,5.83294
38243,3159,7.17537
38243,3211,3.86888
38243,3245,6.93608
38243,3346,4.12357
38243,3363,3.76857
38243,3369,7.01534
38243,3567,3.87959
38243,3653,3.48086
38243,3775,3.73856
38243,4204,4.11611
35115,35,5.37189
35115,563,6.19238
35115,640,6.29286
35115,708,4.79691
35115,914,5.74587
35115,993,8.1634
35115,1157,5.37166
35115,1161,7.59438
35115,1339,4.81736
35115,1493,5.6874
35115,1534,5.25269
35115,1588,5.4256
35115,1628,4.80437
35115,2782,5.83996
35115,63,5.77191
35115,168,6.233
35115,237,6.14792
35115,248,5.65556
35115,397,8.56553
35115,405,9.77558
35115,425,5.37882
35115,481,5.46872
35115,579,8.1899
35115,650,5.47582
35115,663,4.88565
35115,673,6.16127
35115,766,4.85953
35115,826,11.16733
35115,991,5.38878
35115,1089,7.5046
35115,1096,8.33065
35115,1128,6.16332
35115,1129,8.82978
35115,1269,5.27722
35115,1472,4.88578
35115,1666,5.38156
35115,1829,5.13578
35115,1946,6.07898
35115,1952,5.1375
35115,1999,6.89936
35115,2001,5.21241
35115,2091,5.86374
35115,2152,7.05806
35115,2270,4.72737
35115,2503,4.97811
35115,2513,5.03033
35115,2538,5.11018
35115,2806,10.395
35115,2921,6.10726
35115,3127,7.51304
35115,3159,9.13616
35115,3211,5.39596
35115,3245,8.9111
35115,3346,6.15367
35115,3363,5.3144
35115,3369,8.98747
35115,3567,5.80383
35115,3653,4.86271
35115,3775,5.27751
35115,4204,6.17592
3085,35,1.45332
3085,563,2.90136
3085,640,2.77866
3085,708,2.19145
3085,914,2.69409
3085,993,4.50492
3085,1157,1.45553
3085,1161,3.45706
3085,1339,2.01731
3085,1493,2.2153
3085,1534,2.3728
3085,1588,2.63644
3085,1628,2.04245
3085,2782,2.70863
3085,63,2.53386
3085,168,2.02008
3085,237,1.99102
3085,248,2.5353
3085,397,4.641
3085,405,5.6603
3085,425,1.45128
3085,481,1.36701
3085,579,3.9768
3085,650,1.39564
3085,663,2.23366
3085,673,2.99595
3085,766,2.22274
3085,826,8.45013
3085,991,1.43954
3085,1089,3.30984
3085,1096,4.25698
3085,1128,2.89011
3085,1129,4.96734
3085,1269,2.76693
3085,1472,1.96144
3085,1666,1.44482
3085,1829,1.71794
3085,1946,2.99953
3085,1952,2.3631
3085,1999,2.78166
3085,2001,2.37969
3085,2091,2.54487
3085,2152,3.01683
3085,2270,2.13381
3085,2503,1.8715
3085,2513,2.27152
3085,2538,1.74358
3085,2806,6.36842
3085,2921,2.94794
3085,3127,3.31692
3085,3159,5.26768
3085,3211,1.42909
3085,3245,5.08229
3085,3346,2.70303
3085,3363,1.52706
3085,3369,5.14963
3085,3567,2.17593
3085,3653,1.96379
3085,3775,1.56063
3085,4204,2.85833
51334,35,20.90533
51334,563,21.72583
51334,640,21.82631
51334,708,20.33035
51334,914,21.27931
51334,993,23.69684
51334,1157,20.90511
51334,1161,23.12782
51334,1339,20.3508
51334,1493,21.22084
51334,1534,20.78613
51334,1588,20.95904
51334,1628,20.33782
51334,2782,21.3734
51334,63,21.30536
51334,168,21.76645
51334,237,21.68136
51334,248,21.189
51334,397,24.09898
51334,405,25.30902
51334,425,20.91226
51334,481,21.00216
51334,579,23.72334
51334,650,21.00926
51334,663,20.41909
51334,673,21.69472
51334,766,20.39297
51334,826,26.70078
51334,991,20.92222
51334,1089,23.03804
51334,1096,23.8641
51334,1128,21.69677
51334,1129,24.36322
51334,1269,20.81066
51334,1472,20.41923
51334,1666,20.91501
51334,1829,20.66922
51334,1946,21.61242
51334,1952,20.67094
51334,1999,22.43281
51334,2001,20.74586
51334,2091,21.39718
51334,2152,22.5915
51334,2270,20.26081
51334,2503,20.51155
51334,2513,20.56377
51334,2538,20.64362
51334,2806,25.92845
51334,2921,21.64071
51334,3127,23.04648
51334,3159,24.66961
51334,3211,20.9294
51334,3245,24.44454
51334,3346,21.68711
51334,3363,20.84784
51334,3369,24.52091
51334,3567,21.33727
51334,3653,20.39616
51334,3775,20.81095
51334,4204,21.70936
22138,35,3.86569
22138,563,4.14744
22138,640,4.29186
22138,708,3.63274
22138,914,3.69238
22138,993,6.15957
22138,1157,3.8618
22138,1161,6.16387
22138,1339,3.46572
22138,1493,3.73881
22138,1534,3.20665
22138,1588,3.4462
22138,1628,3.4423
22138,2782,3.78637
22138,63,3.73402
22138,168,4.6599
22138,237,4.48773
22138,248,3.60455
22138,397,6.65517
22138,405,8.36644
22138,425,3.86395
22138,481,3.94728
22138,579,6.62136
22138,650,3.93335
22138,663,3.71951
22138,673,4.10711
22138,766,3.32126
22138,826,9.26999
22138,991,3.87595
22138,1089,5.841
22138,1096,6.51522
22138,1128,4.11671
22138,1129,6.88827
22138,1269,3.81775
22138,1472,3.45867
22138,1666,3.87237
22138,1829,3.60872
22138,1946,4.02714
22138,1952,3.17049
22138,1999,5.1554
22138,2001,3.18725
22138,2091,3.83786
22138,2152,5.69621
22138,2270,3.44569
22138,2503,3.49909
22138,2513,3.86678
22138,2538,3.58728
22138,2806,8.52797
22138,2921,4.05312
22138,3127,5.85214
22138,3159,7.19456
22138,3211,3.88808
22138,3245,6.95528
22138,3346,4.14277
22138,3363,3.78777
22138,3369,7.03454
22138,3567,3.89878
22138,3653,3.50006
22138,3775,3.75775
22138,4204,4.13531
9471,35,4.35905
9471,563,5.60172
9471,640,5.34426
9471,708,5.02778
9471,914,5.53058
9471,993,6.69101
9471,1157,4.36208
9471,1161,4.26805
9471,1339,4.90347
9471,1493,4.95564
9471,1534,5.27202
9471,1588,5.53673
9471,1628,4.93089
9471,2782,5.51385
9471,63,5.31746
9471,168,3.69558
9471,237,4.01885
9471,248,5.36537
9471,397,6.42246
9471,405,6.47198
9471,425,4.35865
9471,481,4.2724
9471,579,4.87135
9471,650,4.28563
9471,663,5.04347
9471,673,5.75446
9471,766,5.12115
9471,826,11.32413
9471,991,4.34676
9471,1089,4.49443
9471,1096,5.76175
9471,1128,5.60252
9471,1129,6.83032
9471,1269,5.62688
9471,1472,4.85546
9471,1666,4.35134
9471,1829,4.62392
9471,1946,5.79828
9471,1952,5.27016
9471,1999,4.42846
9471,2001,5.28315
9471,2091,5.28733
9471,2152,3.99463
9471,2270,5.01607
9471,2503,4.77099
9471,2513,5.02626
9471,2538,4.64888
9471,2806,7.86833
9471,2921,5.71441
9471,3127,4.49179
9471,3159,7.10237
9471,3211,4.33548
9471,3245,6.99098
9471,3346,5.33287
9471,3363,4.43471
9471,3369,7.04013
9471,3567,4.83095
9471,3653,4.84857
9471,3775,4.46753
9471,4204,5.54878
35067,35,7.23371
35067,563,7.51545
35067,640,7.65987
35067,708,7.00076
35067,914,7.06039
35067,993,9.52758
35067,1157,7.22982
35067,1161,9.53188
35067,1339,6.83374
35067,1493,7.10683
35067,1534,6.57467
35067,1588,6.81421
35067,1628,6.81032
35067,2782,7.15438
35067,63,7.10203
35067,168,8.02792
35067,237,7.85574
35067,248,6.97256
35067,397,10.02319
35067,405,11.73446
35067,425,7.23196
35067,481,7.3153
35067,579,9.98937
35067,650,7.30137
35067,663,7.08752
35067,673,7.47513
35067,766,6.68928
35067,826,12.63801
35067,991,7.24397
35067,1089,9.20902
35067,1096,9.88323
35067,1128,7.48472
35067,1129,10.25629
35067,1269,7.18577
35067,1472,6.82669
35067,1666,7.24038
35067,1829,6.97674
35067,1946,7.39515
35067,1952,6.5385
35067,1999,8.52341
35067,2001,6.55527
35067,2091,7.20588
35067,2152,9.06422
35067,2270,6.81371
35067,2503,6.8671
35067,2513,7.2348
35067,2538,6.9553
