order_id,worker_id,service_time
15689,3346,22.3333
15689,3363,17.12803
15689,3369,32.94075
15689,3567,20.0898
15689,3653,18.96389
15689,3775,17.26233
15689,4204,22.97229
63577,35,28.7675
63577,563,31.34042
63577,640,29.67844
63577,708,31.97474
63577,914,32.13287
63577,993,31.64581
63577,1157,28.76617
63577,1161,24.37188
63577,1339,31.16188
63577,1493,29.53038
63577,1534,31.911
63577,1588,32.95789
63577,1628,31.25557
63577,2782,31.80513
63577,63,30.96048
63577,168,25.10501
63577,237,25.53258
63577,248,31.48304
63577,397,28.14527
63577,405,30.62745
63577,425,28.73354
63577,481,28.35349
63577,579,20.73737
63577,650,28.31386
63577,663,32.14778
63577,673,32.29001
63577,766,31.92337
63577,826,56.24884
63577,991,28.69294
63577,1089,19.82847
63577,1096,24.18569
63577,1128,31.4261
63577,1129,30.11018
63577,1269,34.39071
63577,1472,30.8922
63577,1666,28.72526
63577,1829,29.79446
63577,1946,32.77388
63577,1952,32.1403
63577,1999,23.21827
63577,2001,32.05146
63577,2091,30.58085
63577,2152,26.35353
63577,2270,31.66092
63577,2503,30.48681
63577,2513,32.2426
63577,2538,29.90795
63577,2806,32.29552
63577,2921,32.20955
63577,3127,19.7598
63577,3159,30.95639
63577,3211,28.66633
63577,3245,30.98137
63577,3346,30.02506
63577,3363,29.00537
63577,3369,31.05455
63577,3567,28.73971
63577,3653,30.94548
63577,3775,29.16354
63577,4204,31.09654
35068,35,20.57515
35068,563,26.99062
35068,640,26.56824
35068,708,23.77044
35068,914,25.99388
35068,993,34.10302
35068,1157,20.58625
35068,1161,30.01789
35068,1339,22.99685
35068,1493,24.06585
35068,1534,24.54678
35068,1588,25.6728
35068,1628,23.10326
35068,2782,26.08558
35068,63,25.36404
35068,168,23.85869
35068,237,23.64313
35068,248,25.32482
35068,397,34.85235
35068,405,39.45661
35068,425,20.57474
35068,481,20.59367
35068,579,32.25744
35068,650,20.70773
35068,663,23.96769
35068,673,27.34732
35068,766,23.87261
35068,826,50.60627
35068,991,20.52332
35068,1089,29.35803
35068,1096,33.31061
35068,1128,26.93372
35068,1129,36.21326
35068,1269,26.21538
35068,1472,22.75427
35068,1666,20.54022
35068,1829,21.71077
35068,1946,27.32951
35068,1952,24.48702
35068,1999,27.0098
35068,2001,24.56802
35068,2091,25.44764
35068,2152,28.083
35068,2270,23.49693
35068,2503,22.3675
35068,2513,24.16602
35068,2538,21.81999
35068,2806,42.3341
35068,2921,27.13669
35068,3127,29.39008
35068,3159,37.50663
35068,3211,20.47225
35068,3245,36.68572
35068,3346,26.20439
35068,3363,20.90104
35068,3369,36.98048
35068,3567,23.98313
35068,3653,22.76885
35068,3775,21.03821
35068,4204,26.8157
9541,35,29.23392
9541,563,35.4398
9541,640,34.91391
9541,708,32.39729
9541,914,34.55147
9541,993,42.31221
9541,1157,29.24337
9541,1161,37.82136
9541,1339,31.65099
9541,1493,32.49951
9541,1534,33.17454
9541,1588,34.30441
9541,1628,31.75873
9541,2782,34.61381
9541,63,33.86479
9541,168,31.66286
9541,237,31.53832
9541,248,33.87095
9541,397,42.89537
9541,405,47.26381
9541,425,29.22516
9541,481,28.86401
9541,579,40.04881
9541,650,28.98668
9541,663,32.57823
9541,673,35.84518
9541,766,32.53139
9541,826,59.22024
9541,991,29.17485
9541,1089,37.19042
9541,1096,41.2496
9541,1128,35.39159
9541,1129,44.29397
9541,1269,34.86365
9541,1472,31.41155
9541,1666,29.19746
9541,1829,30.36797
9541,1946,35.86051
9541,1952,33.13294
9541,1999,34.92679
9541,2001,33.20407
9541,2091,33.91198
9541,2152,35.93464
9541,2270,32.15028
9541,2503,31.02611
9541,2513,32.74045
9541,2538,30.47785
9541,2806,50.2986
9541,2921,35.63943
9541,3127,37.22075
9541,3159,45.58115
9541,3211,29.13007
9541,3245,44.78663
9541,3346,34.58982
9541,3363,29.54994
9541,3369,45.07521
9541,3567,32.33081
9541,3653,31.42161
9541,3775,29.69382
9541,4204,35.25538
63885,35,31.73464
63885,563,37.92313
63885,640,37.41115
63885,708,34.92562
63885,914,37.02719
63885,993,44.83622
63885,1157,31.74091
63885,1161,40.51759
63885,1339,34.15932
63885,1493,34.98376
63885,1534,35.65431
63885,1588,36.7848
63885,1628,34.26537
63885,2782,37.09054
63885,63,36.34315
63885,168,34.3208
63885,237,34.14904
63885,248,36.34692
63885,397,45.46032
63885,405,49.96097
63885,425,31.71865
63885,481,31.34236
63885,579,42.71876
63885,650,31.46569
63885,663,35.11504
63885,673,38.32397
63885,766,35.03018
63885,826,61.69761
63885,991,31.66985
63885,1089,39.83131
63885,1096,43.84671
63885,1128,37.87399
63885,1129,46.84875
63885,1269,37.3778
63885,1472,33.91538
63885,1666,31.69573
63885,1829,32.86166
63885,1946,38.33718
63885,1952,35.61763
63885,1999,37.53086
63885,2001,35.68561
63885,2091,36.39346
63885,2152,38.63719
63885,2270,34.65949
63885,2503,33.52646
63885,2513,35.2931
63885,2538,32.97255
63885,2806,52.88759
63885,2921,38.11784
63885,3127,39.86256
63885,3159,48.13765
63885,3211,31.63009
63885,3245,47.3362
63885,3346,37.081
63885,3363,32.03948
63885,3369,47.62638
63885,3567,34.82644
63885,3653,33.93148
63885,3775,32.18697
63885,4204,37.73975
31695,35,26.83589
31695,563,30.61557
31695,640,30.9281
31695,708,25.32454
31695,914,28.82617
31695,993,38.92785
31695,1157,26.83304
31695,1161,36.47156
31695,1339,24.43479
31695,1493,28.29089
31695,1534,26.76943
31695,1588,27.6648
31695,1628,24.47926
31695,2782,29.1791
31695,63,28.80155
31695,168,30.52452
31695,237,30.1348
31695,248,28.36914
31695,397,40.54392
31695,405,45.84959
31695,425,26.86181
31695,481,27.24966
31695,579,38.92757
31695,650,27.2713
31695,663,25.68286
31695,673,30.56431
31695,766,25.30181
31695,826,52.4681
31695,991,26.90615
31695,1089,35.95404
31695,1096,39.49503
31695,1128,30.49999
31695,1129,41.70062
31695,1269,27.4975
31695,1472,24.72802
31695,1666,26.87653
31695,1829,25.79701
31695,1946,30.26883
31695,1952,26.373
31695,1999,33.3528
31695,2001,26.64133
31695,2091,29.15622
31695,2152,34.2444
31695,2270,24.7754
31695,2503,25.11838
31695,2513,26.22868
31695,2538,25.68635
31695,2806,48.35691
31695,2921,30.33256
31695,3127,35.99081
31695,3159,43.01289
31695,3211,26.93992
31695,3245,42.06301
31695,3346,30.35397
31695,3363,26.57603
31695,3369,42.38705
31695,3567,28.74059
31695,3653,24.63723
31695,3775,26.41783
31695,4204,30.52713
6036,35,56.78586
6036,563,50.26822
6036,640,50.98538
6036,708,56.88542
6036,914,51.74071
6036,993,48.44802
6036,1157,56.75759
6036,1161,64.60361
6036,1339,56.17509
6036,1493,53.198
6036,1534,53.83333
6036,1588,53.23182
6036,1628,56.0881
6036,2782,51.41925
6036,63,51.97487
6036,168,58.01255
6036,237,56.62623
6036,248,52.23845
6036,397,53.9652
6036,405,73.3374
6036,425,56.73512
6036,481,56.87752
6036,579,63.68527
6036,650,56.71751
6036,663,57.23689
6036,673,50.04471
6036,766,55.52555
6036,826,57.39134
6036,991,56.77244
6036,1089,59.42633
6036,1096,57.15597
6036,1128,50.33128
6036,1129,52.96118
6036,1269,56.23207
6036,1472,56.07132
6036,1666,56.78445
6036,1829,56.16273
6036,1946,50.29921
6036,1952,54.33949
6036,1999,56.3609
6036,2001,54.00605
6036,2091,51.81814
6036,2152,63.86185
6036,2270,56.11515
6036,2503,56.0769
6036,2513,57.87318
6036,2538,56.13652
6036,2806,60.80154
6036,2921,50.27313
6036,3127,59.51049
6036,3159,53.59929
6036,3211,56.82654
6036,3245,52.33983
6036,3346,51.15878
6036,3363,56.51446
6036,3369,52.65516
6036,3567,53.43927
6036,3653,56.27726
6036,3775,56.48686
6036,4204,50.44303
44672,35,34.66811
44672,563,32.16564
44672,640,33.4439
44672,708,33.96848
44672,914,29.92473
44672,993,41.04453
44672,1157,34.64528
44672,1161,44.31304
44672,1339,33.33157
44672,1493,32.26448
44672,1534,30.94118
44672,1588,30.47401
44672,1628,33.23138
44672,2782,30.50834
44672,63,31.01537
44672,168,37.54975
44672,237,36.51842
44672,248,30.33956
44672,397,43.92133
44672,405,53.75407
44672,425,34.64165
44672,481,34.93641
44672,579,45.70092
44672,650,34.82963
44672,663,34.31929
44672,673,31.61705
44672,766,32.60998
44672,826,53.87885
44672,991,34.691
44672,1089,41.99233
44672,1096,43.97056
44672,1128,32.00314
44672,1129,44.66844
44672,1269,33.79777
44672,1472,33.28276
44672,1666,34.6861
44672,1829,33.70459
44672,1946,31.10085
44672,1952,31.42177
44672,1999,38.76251
44672,2001,31.09327
44672,2091,31.53858
44672,2152,42.55349
44672,2270,33.21204
44672,2503,33.39143
44672,2513,34.95575
44672,2538,33.63832
44672,2806,52.15077
44672,2921,31.40544
44672,3127,42.05175
44672,3159,45.96311
44672,3211,34.74776
44672,3245,44.83742
44672,3346,32.76909
44672,3363,34.33598
44672,3369,45.19614
44672,3567,33.0632
44672,3653,33.47059
44672,3775,34.24271
44672,4204,32.22513
47883,35,74.36429
47883,563,72.07986
47883,640,70.63196
47883,708,77.17544
47883,914,74.15832
47883,993,64.2728
47883,1157,74.34645
47883,1161,73.07917
47883,1339,76.1116
47883,1493,72.61415
47883,1534,75.37279
47883,1588,75.92278
47883,1628,76.14316
47883,2782,73.58653
47883,63,73.14395
47883,168,71.72605
47883,237,71.14889
47883,248,73.88213
47883,397,60.15742
47883,405,76.09532
47883,425,74.30385
47883,481,74.04562
47883,579,68.37871
47883,650,73.91323
47883,663,77.49758
47883,673,72.98572
47883,766,76.39613
47883,826,90.87818
47883,991,74.28943
47883,1089,67.06901
47883,1096,61.5341
47883,1128,72.24378
47883,1129,59.62166
47883,1269,78.7946
47883,1472,75.82175
47883,1666,74.32556
47883,1829,74.9136
47883,1946,73.71331
47883,1952,75.88863
47883,1999,67.80706
47883,2001,75.60616
47883,2091,72.60263
47883,2152,75.02876
47883,2270,76.50248
47883,2503,75.47313
47883,2513,77.88922
47883,2538,74.99883
47883,2806,52.50547
47883,2921,73.09038
47883,3127,67.10222
47883,3159,58.45012
47883,3211,74.29745
47883,3245,59.75792
47883,3346,71.30948
47883,3363,74.41712
47883,3369,59.37927
47883,3567,71.95133
47883,3653,75.98324
47883,3775,74.54263
47883,4204,71.9488
35226,35,31.35124
35226,563,26.79903
35226,640,26.60426
35226,708,32.40366
35226,914,28.24372
35226,993,34.51731
35226,1157,31.3225
35226,1161,39.64198
35226,1339,31.4171
35226,1493,27.75315
35226,1534,29.71179
35226,1588,30.03219
35226,1628,31.37614
35226,2782,27.68857
35226,63,27.27215
35226,168,32.77216
35226,237,31.44901
35226,248,27.99579
35226,397,37.08104
35226,405,48.89317
35226,425,31.29544
35226,481,31.3983
35226,579,40.08647
35226,650,31.23327
35226,663,32.78469
35226,673,27.71968
35226,766,31.18864
35226,826,51.81386
35226,991,31.32795
35226,1089,36.0567
35226,1096,37.27794
35226,1128,26.86085
35226,1129,37.86666
35226,1269,33.16833
35226,1472,31.21061
35226,1666,31.34423
35226,1829,30.93119
35226,1946,28.26885
35226,1952,30.29549
35226,1999,32.67563
35226,2001,29.95507
35226,2091,26.75883
35226,2152,38.48298
35226,2270,31.58118
35226,2503,31.06383
35226,2513,33.37513
35226,2538,30.93674
35226,2806,45.31408
35226,2921,27.65781
35226,3127,36.12679
35226,3159,39.16864
35226,3211,31.37932
35226,3245,38.07517
35226,3346,25.93056
35226,3363,31.11265
35226,3369,38.42729
35226,3567,27.93858
35226,3653,31.42563
35226,3775,31.11267
35226,4204,26.55427
38096,35,53.65808
38096,563,54.86555
38096,640,55.4845
38096,708,52.65973
38096,914,52.91531
38096,993,63.48898
38096,1157,53.6414
38096,1161,63.50741
38096,1339,51.94392
38096,1493,53.11431
38096,1534,50.83363
38096,1588,51.86024
38096,1628,51.84354
38096,2782,53.31812
38096,63,53.09376
38096,168,57.06185
38096,237,56.32395
38096,248,52.53889
38096,397,65.61298
38096,405,72.94701
38096,425,53.65059
38096,481,54.00776
38096,579,65.46808
38096,650,53.94805
38096,663,53.03158
38096,673,54.69273
38096,766,51.32481
38096,826,76.81936
38096,991,53.70205
38096,1089,62.12371
38096,1096,65.01319
38096,1128,54.73385
38096,1129,66.61201
38096,1269,53.45263
38096,1472,51.91372
38096,1666,53.68668
38096,1829,52.55677
38096,1946,54.34998
38096,1952,50.67863
38096,1999,59.18539
38096,2001,50.75048
38096,2091,53.53882
38096,2152,61.50314
38096,2270,51.85808
38096,2503,52.08691
38096,2513,53.66276
38096,2538,52.4649
38096,2806,73.63926
38096,2921,54.46136
38096,3127,62.17143
38096,3159,67.92468
38096,3211,53.75402
38096,3245,66.89916
38096,3346,54.84554
38096,3363,53.32411
38096,3369,67.23884
38096,3567,53.7999
38096,3653,52.09107
38096,3775,53.19549
38096,4204,54.81357
6383,35,51.82879
6383,563,49.32631
6383,640,50.60457
6383,708,51.12915
6383,914,47.08541
6383,993,58.2052
6383,1157,51.80595
6383,1161,61.47371
6383,1339,50.49224
6383,1493,49.42515
6383,1534,48.10185
6383,1588,47.63468
6383,1628,50.39205
6383,2782,47.66901
6383,63,48.17604
6383,168,54.71042
6383,237,53.67909
6383,248,47.50023
6383,397,61.082
6383,405,70.91474
6383,425,51.80232
6383,481,52.09708
6383,579,62.86159
6383,650,51.99031
6383,663,51.47996
6383,673,48.77772
6383,766,49.77065
6383,826,71.03952
6383,991,51.85167
6383,1089,59.153
6383,1096,61.13123
6383,1128,49.16382
6383,1129,61.82911
6383,1269,50.95844
6383,1472,50.44344
6383,1666,51.84677
6383,1829,50.86526
6383,1946,48.26152
6383,1952,48.58244
6383,1999,55.92318
6383,2001,48.25394
6383,2091,48.69925
6383,2152,59.71416
6383,2270,50.37271
6383,2503,50.5521
6383,2513,52.11642
6383,2538,50.79899
6383,2806,69.31144
6383,2921,48.56611
6383,3127,59.21242
6383,3159,63.12378
6383,3211,51.90843
6383,3245,61.99809
6383,3346,49.92976
6383,3363,51.49665
6383,3369,62.35681
6383,3567,50.22388
6383,3653,50.63126
6383,3775,51.40338
6383,4204,49.3858
63850,35,20.93727
63850,563,24.45367
63850,640,24.88429
63850,708,18.47305
63850,914,22.54002
63850,993,32.90088
63850,1157,20.93629
63850,1161,30.46222
63850,1339,18.56069
63850,1493,22.28945
63850,1534,20.42641
63850,1588,21.16743
63850,1628,18.50505
63850,2782,22.94326
63850,63,22.65165
63850,168,24.62775
63850,237,24.26309
63850,248,22.15298
63850,397,34.6243
63850,405,39.81022
63850,425,20.96697
63850,481,21.35223
63850,579,33.01444
63850,650,21.38269
63850,663,18.85336
63850,673,24.32034
63850,766,18.74142
63850,826,45.77488
63850,991,21.00963
63850,1089,30.07745
63850,1096,33.61768
63850,1128,24.32912
63850,1129,35.7568
63850,1269,20.53152
63850,1472,18.85395
63850,1666,20.97872
63850,1829,19.92536
63850,1946,23.96763
63850,1952,19.93273
63850,1999,27.48357
63850,2001,20.25379
63850,2091,23.0452
63850,2152,28.16371
63850,2270,18.17502
63850,2503,19.24962
63850,2513,19.47343
63850,2538,19.81563
63850,2806,42.46489
63850,2921,24.08886
63850,3127,30.11361
63850,3159,37.06987
63850,3211,21.04041
63850,3245,36.10531
63850,3346,24.28774
63850,3363,20.69086
63850,3369,36.4326
63850,3567,22.78843
63850,3653,18.75508
63850,3775,20.53278
63850,4204,24.38311
60529,35,26.93731
60529,563,33.35277
60529,640,32.9304
60529,708,30.1326
60529,914,32.35604
60529,993,40.46518
60529,1157,26.94841
60529,1161,36.38005
60529,1339,29.359
60529,1493,30.42801
60529,1534,30.90894
60529,1588,32.03496
60529,1628,29.46541
60529,2782,32.44774
60529,63,31.7262
60529,168,30.22085
60529,237,30.00529
60529,248,31.68698
60529,397,41.21451
60529,405,45.81877
60529,425,26.93689
60529,481,26.95583
60529,579,38.6196
60529,650,27.06989
60529,663,30.32984
60529,673,33.70948
60529,766,30.23476
60529,826,56.96843
60529,991,26.88547
60529,1089,35.72019
60529,1096,39.67277
60529,1128,33.29588
60529,1129,42.57542
60529,1269,32.57753
60529,1472,29.11643
60529,1666,26.90238
60529,1829,28.07293
60529,1946,33.69167
60529,1952,30.84918
60529,1999,33.37196
60529,2001,30.93018
60529,2091,31.8098
60529,2152,34.44516
60529,2270,29.85909
60529,2503,28.72966
60529,2513,30.52818
60529,2538,28.18215
60529,2806,48.69625
60529,2921,33.49884
60529,3127,35.75224
60529,3159,43.86879
60529,3211,26.8344
60529,3245,43.04787
60529,3346,32.56654
60529,3363,27.2632
60529,3369,43.34264
60529,3567,30.34529
60529,3653,29.13101
60529,3775,27.40036
60529,4204,33.17786
9410,35,24.80292
9410,563,30.99141
9410,640,30.47943
9410,708,27.9939
9410,914,30.09547
9410,993,37.9045
9410,1157,24.80919
9410,1161,33.58587
9410,1339,27.2276
9410,1493,28.05204
9410,1534,28.72259
9410,1588,29.85308
9410,1628,27.33366
9410,2782,30.15883
9410,63,29.41143
9410,168,27.38908
9410,237,27.21732
9410,248,29.4152
9410,397,38.5286
9410,405,43.02925
9410,425,24.78693
9410,481,24.41064
9410,579,35.78704
9410,650,24.53397
9410,663,28.18332
9410,673,31.39225
9410,766,28.09846
9410,826,54.76589
9410,991,24.73813
9410,1089,32.89959
9410,1096,36.91499
9410,1128,30.94227
9410,1129,39.91703
9410,1269,30.44608
9410,1472,26.98366
9410,1666,24.76402
9410,1829,25.92995
9410,1946,31.40546
9410,1952,28.68591
9410,1999,30.59914
9410,2001,28.7539
9410,2091,29.46175
9410,2152,31.70547
9410,2270,27.72778
9410,2503,26.59474
9410,2513,28.36139
9410,2538,26.04083
9410,2806,45.95587
9410,2921,31.18612
9410,3127,32.93084
9410,3159,41.20593
9410,3211,24.69837
9410,3245,40.40448
9410,3346,30.14928
9410,3363,25.10776
9410,3369,40.69466
9410,3567,27.89473
9410,3653,26.99976
9410,3775,25.25526
9410,4204,30.80803
44930,35,46.23024
44930,563,45.3701
44930,640,46.47332
44930,708,44.91684
44930,914,43.12183
44930,993,54.24233
44930,1157,46.21182
44930,1161,56.05749
44930,1339,44.45676
44930,1493,44.73263
44930,1534,42.25023
44930,1588,41.35235
44930,1628,44.3417
44930,2782,43.68684
44930,63,43.93136
44930,168,49.48536
44930,237,48.61451
44930,248,43.19566
44930,397,56.91215
44930,405,65.50393
44930,425,46.21769
44930,481,46.56051
44930,579,57.82009
44930,650,46.48565
44930,663,45.24356
44930,673,44.87824
44930,766,43.59727
44930,826,66.29878
44930,991,46.26904
44930,1089,54.30184
44930,1096,56.71473
44930,1128,45.21219
44930,1129,57.74213
44930,1269,44.58538
44930,1472,44.48032
44930,1666,46.25633
44930,1829,45.15061
44930,1946,44.3474
44930,1952,42.4429
44930,1999,51.20048
44930,2001,42.23918
44930,2091,44.47076
44930,2152,54.10038
44930,2270,44.2316
44930,2503,44.68649
44930,2513,45.87317
44930,2538,45.0624
44930,2806,65.08448
44930,2921,44.66469
44930,3127,54.35537
44930,3159,59.04454
44930,3211,46.32275
44930,3245,57.94612
44930,3346,45.79288
44930,3363,45.89368
44930,3369,58.30002
44930,3567,45.53243
44930,3653,44.63645
44930,3775,45.77294
44930,4204,45.40119
38243,35,20.93497
38243,563,22.14245
38243,640,22.76139
38243,708,19.93663
38243,914,20.1922
38243,993,30.76587
38243,1157,20.91829
38243,1161,30.7843
38243,1339,19.22081
38243,1493,20.3912
38243,1534,18.11053
38243,1588,19.13713
38243,1628,19.12043
38243,2782,20.59501
38243,63,20.37065
38243,168,24.33874
38243,237,23.60084
38243,248,19.81578
38243,397,32.88987
38243,405,40.22391
38243,425,20.92749
38243,481,21.28465
38243,579,32.74497
38243,650,21.22495
38243,663,20.30847
38243,673,21.96962
38243,766,18.6017
38243,826,44.09626
38243,991,20.97894
38243,1089,29.4006
38243,1096,32.29008
38243,1128,22.01075
38243,1129,33.8889
38243,1269,20.72952
38243,1472,19.19061
38243,1666,20.96357
38243,1829,19.83366
38243,1946,21.62687
38243,1952,17.95552
38243,1999,26.46228
38243,2001,18.02737
38243,2091,20.81571
38243,2152,28.78004
38243,2270,19.13498
38243,2503,19.36381
38243,2513,20.93965
38243,2538,19.7418
38243,2806,40.91615
38243,2921,21.73825
38243,3127,29.44832
38243,3159,35.20157
38243,3211,21.03092
38243,3245,34.17605
38243,3346,22.12244
38243,3363,20.60101
38243,3369,34.51573
38243,3567,21.0768
38243,3653,19.36796
38243,3775,20.47238
38243,4204,22.09047
35115,35,42.75573
35115,563,46.27212
35115,640,46.70275
35115,708,40.2915
35115,914,44.35848
35115,993,54.71934
35115,1157,42.75475
35115,1161,52.28068
35115,1339,40.37914
35115,1493,44.10791
35115,1534,42.24486
35115,1588,42.98589
35115,1628,40.32351
35115,2782,44.76171
35115,63,44.47011
35115,168,46.4462
35115,237,46.08155
35115,248,43.97143
35115,397,56.44276
35115,405,61.62868
35115,425,42.78543
35115,481,43.17069
35115,579,54.8329
35115,650,43.20114
35115,663,40.67182
35115,673,46.13879
35115,766,40.55987
35115,826,67.59334
35115,991,42.82808
35115,1089,51.89591
35115,1096,55.43614
35115,1128,46.14757
35115,1129,57.57526
35115,1269,42.34997
35115,1472,40.67241
35115,1666,42.79718
35115,1829,41.74382
35115,1946,45.78609
35115,1952,41.75119
35115,1999,49.30203
35115,2001,42.07225
35115,2091,44.86365
35115,2152,49.98217
35115,2270,39.99347
35115,2503,41.06808
35115,2513,41.29188
35115,2538,41.63409
35115,2806,64.28335
35115,2921,45.90732
35115,3127,51.93206
35115,3159,58.88832
35115,3211,42.85887
35115,3245,57.92377
35115,3346,46.1062
35115,3363,42.50932
35115,3369,58.25105
35115,3567,44.60689
35115,3653,40.57354
35115,3775,42.35124
35115,4204,46.20157
3085,35,13.51187
3085,563,19.71775
3085,640,19.19186
3085,708,16.67524
3085,914,18.82942
3085,993,26.59015
3085,1157,13.52132
3085,1161,22.09931
3085,1339,15.92894
3085,1493,16.77746
3085,1534,17.45248
3085,1588,18.58236
3085,1628,16.03668
3085,2782,18.89176
3085,63,18.14274
3085,168,15.94081
3085,237,15.81627
3085,248,18.1489
3085,397,27.17332
3085,405,31.54176
3085,425,13.50311
3085,481,13.14196
3085,579,24.32676
3085,650,13.26463
3085,663,16.85618
3085,673,20.12313
3085,766,16.80934
3085,826,43.49819
3085,991,13.4528
3085,1089,21.46837
3085,1096,25.52755
3085,1128,19.66954
3085,1129,28.57192
3085,1269,19.14159
3085,1472,15.6895
3085,1666,13.47541
3085,1829,14.64592
3085,1946,20.13846
3085,1952,17.41089
3085,1999,19.20474
3085,2001,17.48202
3085,2091,18.18993
3085,2152,20.21259
3085,2270,16.42823
3085,2503,15.30406
3085,2513,17.0184
3085,2538,14.7558
3085,2806,34.57655
3085,2921,19.91738
3085,3127,21.4987
3085,3159,29.8591
3085,3211,13.40802
3085,3245,29.06458
3085,3346,18.86777
3085,3363,13.82789
3085,3369,29.35316
3085,3567,16.60875
3085,3653,15.69956
3085,3775,13.97177
3085,4204,19.53333
51334,35,103.11096
51334,563,106.62735
51334,640,107.05798
51334,708,100.64673
51334,914,104.71371
51334,993,115.07457
51334,1157,103.10998
51334,1161,112.63591
51334,1339,100.73437
51334,1493,104.46314
51334,1534,102.60009
51334,1588,103.34112
51334,1628,100.67874
51334,2782,105.11694
51334,63,104.82534
51334,168,106.80143
51334,237,106.43677
51334,248,104.32666
51334,397,116.79799
51334,405,121.98391
51334,425,103.14066
51334,481,103.52592
51334,579,115.18813
51334,650,103.55637
51334,663,101.02705
51334,673,106.49402
51334,766,100.9151
51334,826,127.94857
51334,991,103.18331
51334,1089,112.25114
51334,1096,115.79137
51334,1128,106.5028
51334,1129,117.93049
51334,1269,102.7052
51334,1472,101.02764
51334,1666,103.15241
51334,1829,102.09905
51334,1946,106.14132
51334,1952,102.10642
51334,1999,109.65726
51334,2001,102.42748
51334,2091,105.21888
51334,2152,110.3374
51334,2270,100.3487
51334,2503,101.42331
51334,2513,101.64711
51334,2538,101.98932
51334,2806,124.63858
51334,2921,106.26255
51334,3127,112.28729
51334,3159,119.24355
51334,3211,103.2141
51334,3245,118.279
51334,3346,106.46143
51334,3363,102.86455
51334,3369,118.60628
51334,3567,104.96212
51334,3653,100.92877
51334,3775,102.70647
51334,4204,106.5568
22138,35,42.95058
22138,563,44.15806
22138,640,44.77701
22138,708,41.95224
22138,914,42.20781
22138,993,52.78148
22138,1157,42.9339
22138,1161,52.79991
22138,1339,41.23642
22138,1493,42.40681
22138,1534,40.12614
22138,1588,41.15275
22138,1628,41.13605
22138,2782,42.61062
22138,63,42.38626
22138,168,46.35435
22138,237,45.61645
22138,248,41.8314
22138,397,54.90548
22138,405,62.23952
22138,425,42.9431
22138,481,43.30026
22138,579,54.76058
22138,650,43.24056
22138,663,42.32408
22138,673,43.98523
22138,766,40.61731
22138,826,66.11187
22138,991,42.99455
22138,1089,51.41621
22138,1096,54.30569
22138,1128,44.02636
22138,1129,55.90451
22138,1269,42.74513
22138,1472,41.20622
22138,1666,42.97919
22138,1829,41.84927
22138,1946,43.64248
22138,1952,39.97113
22138,1999,48.47789
22138,2001,40.04298
22138,2091,42.83132
22138,2152,50.79565
22138,2270,41.15059
22138,2503,41.37942
22138,2513,42.95526
22138,2538,41.75741
22138,2806,62.93176
22138,2921,43.75386
22138,3127,51.46393
22138,3159,57.21718
22138,3211,43.04653
22138,3245,56.19166
22138,3346,44.13805
22138,3363,42.61662
22138,3369,56.53134
22138,3567,43.09241
22138,3653,41.38358
22138,3775,42.48799
22138,4204,44.10608
9471,35,31.63164
9471,563,36.95736
9471,640,35.85398
9471,708,34.49762
9471,914,36.6525
9471,993,41.62575
9471,1157,31.64463
9471,1161,31.24162
9471,1339,33.96486
9471,1493,34.18845
9471,1534,35.54437
9471,1588,36.67883
9471,1628,34.08239
9471,2782,36.58081
9471,63,35.7391
9471,168,28.7882
9471,237,30.17364
9471,248,35.94444
9471,397,40.47481
9471,405,40.68707
9471,425,31.62994
9471,481,31.26029
9471,579,33.82723
9471,650,31.31701
9471,663,34.56485
9471,673,37.61199
9471,766,34.89779
9471,826,61.48198
9471,991,31.57899
9471,1089,32.21183
9471,1096,37.6432
9471,1128,36.96079
9471,1129,42.22279
9471,1269,37.06522
9471,1472,33.75911
9471,1666,31.59862
9471,1829,32.76678
9471,1946,37.79976
9471,1952,35.53641
9471,1999,31.92912
9471,2001,35.59208
9471,2091,35.61
9471,2152,30.06983
9471,2270,34.44745
9471,2503,33.3971
9471,2513,34.49112
9471,2538,32.87376
9471,2806,46.6714
9471,2921,37.44033
9471,3127,32.20053
9471,3159,43.38873
9471,3211,31.53064
9471,3245,42.91133
9471,3346,35.80516
9471,3363,31.95592
9471,3369,43.12197
9471,3567,33.65407
9471,3653,33.72957
9471,3775,32.09657
9471,4204,36.73047
35067,35,40.2516
35067,563,41.45908
35067,640,42.07803
35067,708,39.25326
35067,914,39.50883
35067,993,50.08251
35067,1157,40.23492
35067,1161,50.10094
35067,1339,38.53745
35067,1493,39.70784
35067,1534,37.42716
35067,1588,38.45377
35067,1628,38.43707
35067,2782,39.91164
35067,63,39.68728
35067,168,43.65537
35067,237,42.91747
35067,248,39.13242
35067,397,52.20651
35067,405,59.54054
35067,425,40.24412
35067,481,40.60129
35067,579,52.0616
35067,650,40.54158
35067,663,39.62511
35067,673,41.28626
35067,766,37.91834
35067,826,63.41289
35067,991,40.29557
35067,1089,48.71723
35067,1096,51.60672
35067,1128,41.32738
35067,1129,53.20553
35067,1269,40.04615
35067,1472,38.50724
35067,1666,40.28021
35067,1829,39.15029
35067,1946,40.94351
35067,1952,37.27215
35067,1999,45.77892
35067,2001,37.344
35067,2091,40.13235
35067,2152,48.09667
35067,2270,38.45161
35067,2503,38.68044
35067,2513,40.25629
35067,2538,39.05843
